"species","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Napeanthus riparius Philipson","3","3.371304","0.846222","0.488566","0.073389"
"Navarretia involucrata Ruiz & Pav.","17","3.990636","0.563531","0.136676","0.012951"
"Hordeum chilense Roem. & Schult.","17","4.501168","0.245894","0.059638","0.012951"
"Sorghum brachypodum Lazarides","9","4.672383","0.031643","0.010548","0.024463"
"Abutilon andrewsianum W.Fitzg.","28","4.719023","0.059614","0.011266","0.007863"
"Rytidosperma diemenicum (D.I.Morris) A.M.Humphreys & H.P.Linder","6","3.121459","0.427353","0.174466","0.036695"
"Psammagrostis wiseana C.A.Gardner & C.E.Hubb.","2","4.309694","0.066489","0.047015","0.110084"
"Sorghum grande Lazarides","8","4.659403","0.097994","0.034646","0.027521"
"Dallwatsonia felliana B.K.Simon","2","4.727231","0.025033","0.017701","0.110084"
"Echinochloa picta (J.Koenig) P.W.Michael","5","4.509343","0.185897","0.083136","0.044034"
"Panicum machrisianum Swallen","2","4.375579","0.026686","0.01887","0.110084"
"Salvia judaica Boiss.","3","4.38256","0.286844","0.165609","0.073389"
"Cyrtandra feaniana F.Br.","2","3.107304","0.157786","0.111572","0.110084"
"Salvia indica L.","2","4.470053","0.27349","0.193387","0.110084"
"Fuchsia cyrtandroides J.W.Moore","1","3.688879",NA,NA,"0.220168"
"Meniocus aureus Fenzl","1","4.382027",NA,NA,"0.220168"
"Chaerophyllum libanoticum Boiss. & Kotschy","1","4.304065",NA,NA,"0.220168"
"Cyrtandra thibaultii Fosberg & Sachet","1","3.178054",NA,NA,"0.220168"
"Coronanthera aspera C.B.Clarke","1","3.663562",NA,NA,"0.220168"
"Brassica napus L.","30","2.637961","0.29801","0.054409","0.007339"
"Coronanthera squamata Virot","1","3.806662",NA,NA,"0.220168"
"Oryza minuta J.Presl","8","4.241698","0.354013","0.125162","0.027521"
"Vella bourgaeana (Coss.) S.I.Warwick & Al-Shehbaz","2","3.802696","0.126041","0.089124","0.110084"
"Salvia syriaca L.","7","4.240161","0.460002","0.173864","0.031453"
"Polypogon magellanicus (Lam.) Finot","2","2.985631","1.470387","1.039721","0.110084"
"Crucianella macrostachya Boiss.","4","4.527389","0.146333","0.073166","0.055042"
"Amphistemon humbertii Groeninckx","1","4.615121",NA,NA,"0.220168"
"Vietnamosasa ciliata (A.Camus) T.Q.Nguyen","4","4.408561","0.05627","0.028135","0.055042"
"Aegilops umbellulata Zhuk.","39","4.139951","0.394827","0.063223","0.005645"
"Lupinus cervinus Kellogg","3","4.550162","0.024572","0.014187","0.073389"
"Amphistemon rakotonasolianus Groeninckx","2","4.890349","0","0","0.110084"
"Urochloa echinolaenoides Stapf","3","4.507095","0.016894","0.009754","0.073389"
"Lycium decumbens Welw. ex Hiern","7","4.736025","0.32594","0.123194","0.031453"
"Streptocarpus wittei de Wild.","3","4.626345","0.075658","0.043681","0.073389"
"Loudetia lanata (Stent & J.M.Rattray) C.E.Hubb.","9","4.707411","0.049883","0.016628","0.024463"
"Phialiphora bevazahensis Groeninckx","2","4.791228","0.041088","0.029054","0.110084"
"Lelya osteocarpa Bremek.","7","4.485117","0.14035","0.053047","0.031453"
"Lelya prostrata W.H.Lewis","5","4.403073","0.372292","0.166494","0.044034"
"Pennisetum sieberianum (Schltdl.) Stapf & C.E.Hubb.","3","5.328827","0.412506","0.23816","0.073389"
"Festuca vaginata Waldst. & Kit. ex Willd.","6","3.321608","0.106787","0.043596","0.036695"
"Orobanche flava Mart. ex F.W.Schultz","9","3.510114","0.211009","0.070336","0.024463"
"Lycium tenuispinosum Miers","15","3.91377","0.599311","0.154741","0.014678"
"Brachiaria deflexa (Schumach.) C.E.Hubb.","10","4.276163","0.232621","0.073561","0.022017"
"Solanum etuberosum Lindl.","5","4.015211","0.819698","0.36658","0.044034"
"Bupleurum candollei Wall. ex DC.","6","4.401104","0.361386","0.147535","0.036695"
"Oenanthe thomsonii C.B.Clarke","21","4.255947","0.246738","0.053843","0.010484"
"Agalmyla biflora (Elmer) Hilliard & B.L.Burtt","1","4.007333",NA,NA,"0.220168"
"Heracleum wallichii DC.","1","4.634729",NA,NA,"0.220168"
"Apium panul (Bertero ex DC.) Reiche","9","4.137187","0.701007","0.233669","0.024463"
"Primula mollis Nutt. ex Hook.","3","4.06937","0.296494","0.171181","0.073389"
"Henrardia persica (Boiss.) C.E.Hubb.","3","3.917445","0.383968","0.221684","0.073389"
"Dionysia revoluta Boiss.","2","4.632414","0.09626","0.068066","0.110084"
"Bupleurum commelynoideum H.Boissieu","6","4.596454","0.169718","0.069287","0.036695"
"Erysimum ghaznicum Cullen & Rech.f.","2","4.568885","0.051315","0.036285","0.110084"
"Erysimum crassicaule (Boiss.) Boiss.","7","4.465501","0.112035","0.042345","0.031453"
"Alyssum stapfii Vierh.","11","4.203697","0.343609","0.103602","0.020015"
"Ducrosia anethifolia (DC.) Boiss.","11","4.498153","0.174099","0.052493","0.020015"
"Rughidia cordata (Balf.fil.) M.F.Watson & E.L.Barclay","1","5.030438",NA,NA,"0.220168"
"Oryzopsis lateralis (Munro ex Regel) Stapf","7","4.537921","0.13841","0.052314","0.031453"
"Selinum cryptotaenium H.Boissieu","6","4.303018","0.27306","0.111476","0.036695"
"Schweinfurthia spinosa Mill.","2","4.439249","0.116729","0.08254","0.110084"
"Paraboea incudicarpa B.L.Burtt","2","4.477272","0.016071","0.011364","0.110084"
"Primula rotundifolia Wall.","4","4.385602","0.435237","0.217618","0.055042"
"Deverra denudata (Viv.) Pfisterer & Podlech","11","4.128434","0.44249","0.133416","0.020015"
"Deverra burchellii Eckl. & Zeyh.","24","4.242704","0.243052","0.049613","0.009174"
"Impatiens chimiliensis Comber","2","3.849241","0.060216","0.042579","0.110084"
"Paraboea birmanica (Craib) C.Puglisi","1","4.442651",NA,NA,"0.220168"
"Arabis nepetifolia Boiss.","2","3.821981","0.337236","0.238462","0.110084"
"Erysimum kurdicum Boiss. & Hausskn.","1","4.394449",NA,NA,"0.220168"
"Stipagrostis pennata (Trin.) De Winter","11","4.004513","0.835147","0.251806","0.020015"
"Poa chonotica Phil.","7","4.14028","0.367747","0.138995","0.031453"
"Primula moupinensis Franch.","6","4.377675","0.273172","0.111522","0.036695"
"Ferula dissecta (Ledeb.) Ledeb.","6","3.660119","0.212516","0.086759","0.036695"
"Ferula karelinii Bunge","4","3.726297","0.515856","0.257928","0.055042"
"Schumannia karelinii (Bunge) Korovin","1","4.304065",NA,NA,"0.220168"
"Jurinea carduiformis (Jaub. & Spach) Boiss.","6","4.481646","0.183561","0.074938","0.036695"
"Clastopus vestitus (Desv.) Boiss.","5","4.055821","0.338605","0.151429","0.044034"
"Aubrieta canescens subsp. canescens","3","3.786125","0.425068","0.245413","0.073389"
"Aubrieta intermedia Heldr. & Orph. ex Boiss.","2","3.585828","0.765522","0.541306","0.110084"
"Oryzopsis virescens (Trin.) Beck","6","3.470948","0.508719","0.207684","0.036695"
"Cortaderia pilosa (d'Urv.) Hack.","10","3.242442","0.843476","0.266731","0.022017"
"Centaurea bruguierana (DC.) Hand.-Mazz.","8","4.397816","0.156973","0.055498","0.027521"
"Paraboea burttii Z.R.Xu","3","4.056286","0.217798","0.125746","0.073389"
"Lepidium rahmeri Phil.","7","4.737726","0.24985","0.094434","0.031453"
"Primula malvacea Franch.","8","4.55932","0.229483","0.081134","0.027521"
"Phalaris amethystina Trin.","3","4.736301","0.091961","0.053094","0.073389"
"Nanorrhinum asparagoides (Schweinf.) Ghebr.","3","4.526091","0.176154","0.101703","0.073389"
"Nomopyle dodsonii (Wiehler) Roalson & Boggan","3","3.823701","0.499584","0.288435","0.073389"
"Nematanthus jolyanus (Handro) Chautems","3","3.839702","0.225866","0.130404","0.073389"
"Aristida stricta Michx.","29","3.557329","0.407205","0.075616","0.007592"
"Thelypodiopsis elegans (M.E.Jones) Rydb.","26","3.114955","0.398258","0.078105","0.008468"
"Orogenia linearifolia S.Watson","38","3.441279","0.467867","0.075898","0.005794"
"Muhlenbergia multiflora Columbus","23","3.940989","0.338647","0.070613","0.009573"
"Croton craspedotrichus Griseb.","2","4.015367","0.063746","0.045075","0.110084"
"Sinningia schiffneri Fritsch","4","3.724193","0.062997","0.031498","0.055042"
"Neoparrya lithophila Mathias","2","3.711486","0.392442","0.277498","0.110084"
"Lathrocasis tenerrima (A.Gray) L.A.Johnson","53","3.389674","0.332834","0.045718","0.004154"
"Cymopterus longipes S.Watson","28","3.100155","0.388783","0.073473","0.007863"
"Draba sobolifera Rydb.","1","2.995732",NA,NA,"0.220168"
"Draba pennellii Rollins","1","2.833213",NA,NA,"0.220168"
"Cymopterus duchesnensis M.E.Jones","3","3.224062","0.153404","0.088568","0.073389"
"Musineon tenuifolium Nutt.","12","3.988185","0.247926","0.07157","0.018347"
"Cymopterus basalticus M.E.Jones","4","3.254151","0.303171","0.151586","0.055042"
"Chamaecrista nummulariifolia (Benth.) H.S.Irwin & Barneby","4","4.40283","0.047183","0.023592","0.055042"
"Draba burkei (C.L.Hitchc.) Windham & Beilstein","1","3.295837",NA,NA,"0.220168"
"Chlorocrambe hastata (S.Watson) Rydb.","5","3.371019","0.449529","0.201035","0.044034"
"Chamaecrista altoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","2","4.412633","0.025716","0.018184","0.110084"
"Chamaecrista claussenii var. claussenii","12","4.388732","0.075552","0.02181","0.018347"
"Primula cusickiana var. cusickiana","7","3.590232","0.23087","0.087261","0.031453"
"Primula cusickiana var. maguirei (L.O.Williams) N.H.Holmgren & S.Kelso","1","3.332205",NA,NA,"0.220168"
"Croton alainii B.W.van Ee & P.E.Berry","1","3.828641",NA,NA,"0.220168"
"Cymopterus rosei M.E.Jones","3","3.060647","0.210383","0.121465","0.073389"
"Lomatium nuttallii (A.Gray) J.F.Macbr.","15","3.720429","0.527708","0.136254","0.014678"
"Thelypodium sagittatum (Nutt.) Endl.","13","3.151633","0.355663","0.098643","0.016936"
"Cymopterus goodrichii S.L.Welsh & Neese","2","3.189213","0.346163","0.244774","0.110084"
"Panicum poliophyllum Renvoize & Zuloaga","4","4.320199","0.196677","0.098338","0.055042"
"Nematanthus fluminensis (Vell.) Fritsch","2","3.949577","0.08168","0.057756","0.110084"
"Cymopterus ibapensis M.E.Jones","22","3.258661","0.463907","0.098905","0.010008"
"Lepidium davisii Rollins","6","3.495444","0.120261","0.049096","0.036695"
"Parrya rydbergii Botsch.","4","3.113358","0.248518","0.124259","0.055042"
"Ipomopsis spicata (Nutt.) V.E.Grant","40","3.829614","0.342927","0.054222","0.005504"
"Ipomopsis tridactyla (Rydb.) S.L.Welsh","1","3.295837",NA,NA,"0.220168"
"Graphephorum wolfii (Vasey) Coult.","21","3.653945","0.503647","0.109905","0.010484"
"Fuchsia brevilobis P.E.Berry","1","3.610918",NA,NA,"0.220168"
"Solanum felinum Bitter ex Whalen","4","3.858089","0.483641","0.24182","0.055042"
"Aliciella caespitosa (A.Gray) J.M.Porter","1","3.555348",NA,NA,"0.220168"
"Chamaecrista lagotois H.S.Irwin & Barneby","1","4.465908",NA,NA,"0.220168"
"Elymus bakeri (E.E.Nelson) Á.Löve","15","3.780363","0.412199","0.106429","0.014678"
"Oxypolis ternata (Nutt.) A.Heller","12","3.388095","0.256752","0.074118","0.018347"
"Chamaecrista rupestrium H.S.Irwin & Barneby","4","4.470624","0.103254","0.051627","0.055042"
"Lycianthes rantonnei (Carrière) Bitter","18","3.538635","0.683635","0.161134","0.012232"
"Ptilimnium ahlesii Weakley & G.L.Nesom","5","3.449483","0.095529","0.042722","0.044034"
"Croton ekmanii Urb.","1","3.828641",NA,NA,"0.220168"
"Espadaea amoena A.Rich.","5","4.00342","0.09696","0.043362","0.044034"
"Solanum sandwicense Hook. & Arn.","3","3.69339","0.241501","0.139431","0.073389"
"Aristida patula Chapm. ex Nash","16","3.849732","0.276459","0.069115","0.01376"
"Chamaecrista rotundata var. interstes H.S.Irwin & Barneby","4","4.434793","0.072089","0.036044","0.055042"
"Chamaecrista rotundata var. rotundata","6","4.469506","0.071216","0.029074","0.036695"
"Cymopterus globosus (S.Watson) S.Watson","11","3.402641","0.487241","0.146909","0.020015"
"Lilaeopsis chinensis (L.) Kuntze","24","2.744592","0.515917","0.105311","0.009174"
"Linanthus inyoensis (I.M.Johnst.) J.M.Porter & L.A.Johnson","6","3.754796","0.582785","0.237921","0.036695"
"Paliavana gracilis (Mart.) Chautems","2","4.319174","0.14095","0.099667","0.110084"
"Lomatium bicolor (S.Watson) J.M.Coult. & Rose","17","3.351693","0.576443","0.139808","0.012951"
"Gymnosteris nudicaulis (Hook. & Arn.) Greene","15","3.528075","0.360474","0.093074","0.014678"
"Cymopterus beckii S.L.Welsh & Goodrich","2","3.439678","0.203422","0.143841","0.110084"
"Fuchsia bracelinae Munz","2","4.178512","0.119031","0.084168","0.110084"
"Thelypodium integrifolium (Nutt.) Endl.","32","3.486834","0.469306","0.082962","0.00688"
"Lepidium papilliferum (L.F.Hend.) A.Nelson & J.F.Macbr.","3","3.599586","0.082442","0.047598","0.073389"
"Draba subalpina Goodman & C.L.Hitchc.","3","3.190176","0.367753","0.212322","0.073389"
"Lycianthes surotatensis Gentry","7","4.66641","0.094639","0.03577","0.031453"
"Oreoxis alpina (A.Gray) J.M.Coult. & Rose","19","3.422903","0.68045","0.156106","0.011588"
"Stipa filiculmis Delile","6","3.449888","0.762206","0.311169","0.036695"
"Petunia secreta Stehmann & Semir","2","2.687639","0.286707","0.202732","0.110084"
"Nierembergia micrantha Cabrera","4","2.920794","0.246006","0.123003","0.055042"
"Xylocalyx carterae Thulin","2","4.808103","0.005772","0.004081","0.110084"
"Tongoloa elata H.Wolff","13","4.51583","0.151252","0.04195","0.016936"
"Cardamine microzyga O.E.Schulz","10","4.546687","0.151479","0.047902","0.022017"
"Rupiphila tachiroei (Franch. & Sav.) Pimenov & Lavrova","6","4.437318","0.247344","0.100978","0.036695"
"Spartina arundinacea (Thouars) Carmich.","1","4.290459",NA,NA,"0.220168"
"Angelica megaphylla Diels","5","4.073525","0.039503","0.017666","0.044034"
"Angelica valida Diels","8","4.277679","0.171267","0.060552","0.027521"
"Pimpinella rhomboidea Diels","18","4.259477","0.186425","0.043941","0.012232"
"Cardamine blaisdellii Eastw.","18","4.09821","0.289001","0.068118","0.012232"
"Salvia stachyoides Kunth","2","4.643234","0.068043","0.048114","0.110084"
"Gesneria ekmanii Urb.","4","3.833578","0.172952","0.086476","0.055042"
"Oplismenopsis najada (Hack. & Arechav.) Parodi","16","3.422593","0.327533","0.081883","0.01376"
"Croton breedlovei B.W.van Ee & P.E.Berry","1","4.615121",NA,NA,"0.220168"
"Croton miarensis Leandri","3","4.449674","0.252034","0.145512","0.073389"
"Afrocarum imbricatum (Schinz) Rauschert","12","4.501563","0.189581","0.054727","0.018347"
"Draba depressa Hook.f.","5","3.929951","0.402516","0.180011","0.044034"
"Streptocarpus kimbozanus B.L.Burtt","1","4.189655",NA,NA,"0.220168"
"Capsicum ceratocalyx M.Nee","1","4.094345",NA,NA,"0.220168"
"Solanum calileguae Cabrera","4","4.478805","0.060501","0.03025","0.055042"
"Draba scopulorum Wedd.","6","4.286682","0.14374","0.058682","0.036695"
"Poa keysseri Pilg.","2","3.27554","0.080135","0.056664","0.110084"
"Solanum mortonii Hunz.","1","4.454347",NA,NA,"0.220168"
"Solanum capsicoides Mart.","5","4.041144","0.403904","0.180631","0.044034"
"Solanum drymophilum O.E.Schulz","2","3.215666","1.440293","1.018441","0.110084"
"Chusquea arachniformis L.G.Clark & Londoño","1","3.78419",NA,NA,"0.220168"
"Hordeum parodii Covas","32","3.531418","0.371111","0.065604","0.00688"
"Eudema nubigena subsp. nubigena","2","3.622114","0.094421","0.066766","0.110084"
"Eudema nubigena subsp. remyana (Wedd.) Al-Shehbaz","1","4.077537",NA,NA,"0.220168"
"Coronanthera deltoidifolia Vieill. ex C.B.Clarke","3","3.871897","0.138455","0.079937","0.073389"
"Festuca parodiana (St.-Yves) Nicora","4","4.413086","0.178695","0.089348","0.055042"
"Muhlenbergia durangensis Y.Herrera","7","4.509269","0.162329","0.061355","0.031453"
"Deschampsia laxa Phil.","3","3.083315","0.755187","0.436007","0.073389"
"Polypsecadium magellanicum (Juss. ex Pers.) Al-Shehbaz","6","3.164575","0.357792","0.146068","0.036695"
"Agrocharis pedunculata (Baker fil.) Heywood & Jury","8","4.481994","0.353071","0.124829","0.027521"
"Ludwigia arcuata Walter","15","3.644782","0.339276","0.087601","0.014678"
"Galium bermudense L.","25","3.647656","0.470204","0.094041","0.008807"
"Piptochaetium avenacioides (Nash) Valencia & Costas","6","3.931645","0.155661","0.063548","0.036695"
"Aristida gyrans Chapm.","14","3.859396","0.378748","0.101225","0.015726"
"Abdra brachycarpa (Nutt.) Greene","13","3.205285","0.38319","0.106278","0.016936"
"Oryzopsis canadensis (Poiret) Torrey","63","3.387771","0.419853","0.052897","0.003495"
"Chamaecrista lineata (Sw.) Greene","13","3.968678","0.212558","0.058953","0.016936"
"Draba spectabilis Greene","12","3.182673","0.516292","0.149041","0.018347"
"Gesneria reticulata (Griseb.) Urb.","5","3.852409","0.196995","0.088099","0.044034"
"Warea sessilifolia Nash","4","3.374639","0.259883","0.129941","0.055042"
"Ludwigia alata Elliott","21","3.615546","0.358654","0.078265","0.010484"
"Aristida palustris (Chapm.) Vasey","24","3.368691","0.44461","0.090756","0.009174"
"Phlox oklahomensis Wherry","3","3.803409","0.099743","0.057587","0.073389"
"Diarrhena obovata (Gleason) Brandenburg","10","2.897104","0.298532","0.094404","0.022017"
"Aristida mohrii Nash","8","3.245049","0.364878","0.129004","0.027521"
"Puccinellia parishii Hitchc.","5","4.094068","0.324642","0.145184","0.044034"
"Ludwigia spathulata Torr. & A.Gray","1","3.135494",NA,NA,"0.220168"
"Aristida rhizomophora Swallen","3","3.835401","0.149362","0.086234","0.073389"
"Warea cuneifolia (Muhl. ex Nutt.) Nutt.","9","3.359977","0.41964","0.13988","0.024463"
"Amphicarpum muhlenbergianum (Schult.) Hitchc.","17","3.720338","0.317517","0.077009","0.012951"
"Ludwigia lanceolata Elliott","5","3.72143","0.352553","0.157666","0.044034"
"Capsicum cardenasii Heiser & P.G.Sm.","1","4.304065",NA,NA,"0.220168"
"Arabis furcata S.Watson","6","4.176033","0.046803","0.019107","0.036695"
"Triscenia ovina Griseb.","3","3.980974","0.207851","0.120003","0.073389"
"Malacothamnus palmeri (S.Watson) Greene","2","4.488384","0.031785","0.022475","0.110084"
"Oreonana vestita (S.Watson) Jeps.","3","4.367855","0.133236","0.076924","0.073389"
"Leptosiphon filipes (Benth.) J.M.Porter & L.A.Johnson","14","4.441702","0.06174","0.016501","0.015726"
"Linanthus arenicola (M.E.Jones) Jeps. & V.L.Bailey","13","3.672351","0.466401","0.129356","0.016936"
"Oxyrhachis gracillima (Baker) C.E.Hubb.","8","4.453758","0.273236","0.096604","0.027521"
"Sinningia striata (Fritsch) Chautems","1","4.189655",NA,NA,"0.220168"
"Primula anvilensis S.Kelso","14","4.183251","0.192291","0.051392","0.015726"
"Poa porsildii Gjaerev.","22","3.994995","0.277044","0.059066","0.010008"
"Phlox alaskensis Jordal","53","4.22763","0.231241","0.031763","0.004154"
"Douglasia beringensis S.Kelso, Jurtzev & D.F.Murray","5","4.217262","0.169481","0.075794","0.044034"
"Parrya nauruaq Al-Shehbaz et al.","4","4.110201","0.042363","0.021182","0.055042"
"Primula cuneifolia subsp. cuneifolia","6","3.591996","0.296454","0.121027","0.036695"
"Primula cuneifolia var. saxifragifolia (Lehm.) Pax","3","4.061991","0.11094","0.064051","0.073389"
"Atractylodes japonica Koidz. ex Kitam.","9","3.755392","0.242143","0.080714","0.024463"
"Atractylodes lancea (Thunb.) DC.","65","4.385671","0.281507","0.034917","0.003387"
"Monochasma sheareri (S.Moore) Maxim.","8","3.77195","0.148148","0.052378","0.027521"
"Semiarundinaria fastuosa (Lat.-Marl. ex Mitford) Makino","7","3.788258","0.115717","0.043737","0.031453"
"Angelica cartilaginomarginata (Makino ex Nakagawa) Nakai","35","4.284072","0.342283","0.057856","0.006291"
"Apium commersonii DC.","13","3.752065","0.637987","0.176946","0.016936"
"Lycium shockleyi A.Gray","6","3.357203","0.381706","0.155831","0.036695"
