"species","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Linaria loeselii Schweigg.","6","3.390127","0.166694","0.068053","0.049432"
"Alyssum gmelinii Jord. & Fourr.","8","3.38534","0.165013","0.058341","0.037074"
"Sidalcea hartwegii A.Gray ex Benth.","12","0.685659","0.865369","0.249811","0.024716"
"Lupinus rivularis Douglas ex Lindl.","43","2.398572","1.212003","0.184829","0.006591"
"Lupinus grayi S.Watson","16","1.245005","0.734014","0.183504","0.018537"
"Gayophytum eriospermum Coville","9","1.393591","0.797611","0.26587","0.032955"
"Thysanocarpus curvipes var. curvipes","36","1.131948","0.801908","0.133651","0.007805"
"Oryzopsis hymenoides (Roem. & Schult.) Ricker","66","2.034412","0.796309","0.098019","0.004427"
"Streptanthus heterophyllus Nutt.","4","0.173287","0.346574","0.173287","0.049432"
"Streptanthus insignis subsp. insignis","1","0",NA,NA,"0.296594"
"Streptanthus bernardinus (Greene) Parish","4","0.51986","0.663638","0.331819","0.074148"
"Streptanthus breweri A.Gray","9","0.654012","0.776782","0.258927","0.032955"
"Streptanthus barbatus S.Watson","6","1.580112","0.664021","0.271085","0.049432"
"Hypericum lissophloeus W.P.Adams","2","4.140735","0.323448","0.228712","0.148297"
"Allophyllum divaricatum (Nutt.) A.D.Grant & V.E.Grant","24","0.798903","0.65531","0.133765","0.010985"
"Gilia cana (M.E.Jones) A.Heller","13","0.793609","0.732775","0.203235","0.022815"
"Gilia leptantha Parish","5","1.059663","0.899814","0.402409","0.059319"
"Gilia nevinii A.Gray","2","0","0","0","0.074148"
"Thelypodium crispum Greene ex Payson","9","2.16654","0.317091","0.105697","0.032955"
"Navarretia jepsonii V.L.Bailey ex Jeps.","4","0.549306","0.634284","0.317142","0.074148"
"Navarretia nigelliformis Greene","10","0","0","0","0.026963"
"Festuca subuliflora Scribn.","31","2.398773","1.097529","0.197122","0.009269"
"Lomatium nudicaule (Pursh) J.M.Coult. & Rose","75","2.498273","0.651268","0.075202","0.003903"
"Arabis blepharophylla Hook. & Arn.","7","0.156945","0.415236","0.156944","0.042371"
"Arabis modesta Rollins","5","1.478036","0.853805","0.381833","0.059319"
"Perideridia leptocarpa T.I.Chuang & Constance","2","1.892095","0.71531","0.505801","0.148297"
"Tauschia glauca (J.M.Coult. & Rose) Mathias & Constance","7","1.942234","0.38137","0.144144","0.042371"
"Collomia diversifolia Greene","7","0.683927","0.836207","0.316057","0.042371"
"Arabis aculeolata Greene","3","2.040099","0.484669","0.279824","0.098865"
"Perideridia howellii (J.M.Coult. & Rose) Mathias","13","1.597947","0.744221","0.20641","0.022815"
"Tauschia kelloggii (A.Gray) J.F.Macbr.","15","0.783316","0.79457","0.205157","0.018537"
"Streptanthus howellii S.Watson","2","2.003667","0.557524","0.394229","0.148297"
"Arabis oregana Rollins","10","1.636311","0.849742","0.268712","0.029659"
"Navarretia leucocephala Benth.","11","1.096354","0.88839","0.26786","0.021185"
"Streptanthus barbiger Greene","3","0.597253","0.555548","0.320746","0.098865"
"Perideridia kelloggii (A.Gray) Mathias","21","0.833319","0.821743","0.179319","0.014124"
"Galium californicum Hook. & Arn.","20","0.495094","0.693179","0.155","0.013482"
"Clarkia concinna (Fisch. & C.A.Mey.) Greene","11","0.435227","0.56169","0.169356","0.022815"
"Muhlenbergia jonesii (Vasey) Hitchc.","8","1.684063","0.641181","0.226692","0.032955"
"Glyceria occidentalis (Piper) J.C.Nelson","33","1.782232","1.307687","0.227639","0.008723"
"Collomia rawsoniana Greene","1","0.693147",NA,NA,"0.296594"
"Camissonia benitensis Raven","1","0",NA,NA,"0.296594"
"Cirsium ciliolatum (L.F.Hend.) J.T.Howell","1","1.94591",NA,NA,"0.296594"
"Cirsium quercetorum (A.Gray) Jeps.","8","0.346574","0.741006","0.261985","0.037074"
"Streptanthus morrisonii F.W.Hoffm.","1","0",NA,NA,"0.296594"
"Draba pterosperma Payson","1","2.197225",NA,NA,"0.296594"
"Arabis macdonaldiana Eastw.","3","1.791759","0.603165","0.348237","0.098865"
"Lomatium triternatum (Pursh) J.M.Coult. & Rose","89","2.418311","0.746531","0.079132","0.003333"
"Polemonium chartaceum Mason","4","2.443288","0.409198","0.204599","0.074148"
"Osmorhiza purpurea (J.M.Coult. & Rose) Suksd.","105","3.464177","0.990204","0.096634","0.002825"
"Draba sphaeroides Payson","4","2.870018","0.290775","0.145388","0.074148"
"Epilobium siskiyouense (Munz) Hoch & P.H.Raven","5","2.142563","0.46758","0.209108","0.059319"
"Cymopterus nivalis S.Watson","15","2.672569","0.403993","0.104311","0.019773"
"Navarretia heterandra Mason","9","1.274678","0.730837","0.243612","0.029659"
"Lepidium strictum (S.Watson) Rattan","29","0.596455","0.742418","0.137864","0.008016"
"Clarkia similis F.H.Lewis & W.R.Ernst","10","0.138629","0.292257","0.09242","0.026963"
"Navarretia tagetina Greene","15","0.84168","0.734643","0.189684","0.018537"
"Orcuttia tenuis Hitchc.","6","0.693147","0.759305","0.309985","0.042371"
"Cenchrus agrimonioides Trin.","3","4.003413","0.455451","0.262955","0.098865"
"Cirsium cymosum (Greene) J.T.Howell","23","1.570761","0.887378","0.185031","0.012895"
"Streptanthus polygaloides A.Gray","7","0.888939","0.593061","0.224156","0.042371"
"Lepidium latipes Hook.","13","0.213276","0.332977","0.092351","0.01561"
"Lupinus duranii Eastw.","1","2.564949",NA,NA,"0.296594"
"Cymopterus cinerarius A.Gray","5","2.614991","0.249314","0.111497","0.059319"
"Erysimum franciscanum Rossbach","4","0.346574","0.400189","0.200095","0.059319"
"Orogenia fusiformis S.Watson","9","2.389149","0.789095","0.263032","0.032955"
"Clarkia modesta Jeps.","13","0.3756","0.712026","0.19748","0.021185"
"Cardamine angulata Hook.","27","3.037615","1.019293","0.196163","0.010985"
"Lepidium oxycarpum Torr. & A.Gray","8","0.137327","0.388418","0.137327","0.026963"
"Clarkia affinis H. & Lewis","15","0.475924","0.7501","0.193675","0.016477"
"Gilia clivorum (Jeps.) V.E.Grant","15","0.323469","0.686514","0.177257","0.01483"
"Podistera nevadensis (A.Gray) S.Watson","2","2.802901","0.042868","0.030312","0.148297"
"Navarretia viscidula Benth.","8","0.4839","0.423503","0.149731","0.032955"
"Clarkia mildrediae (A.Heller) H. & Lewis","2","1.319529","0.885837","0.626381","0.148297"
"Cymopterus aboriginum M.E.Jones","9","1.470149","0.842271","0.280757","0.032955"
"Saussurea americana D.C.Eaton","33","3.480021","0.784188","0.13651","0.008723"
"Navarretia filicaulis (Torr.) Greene","4","0.89588","0.234095","0.117048","0.074148"
"Streptanthus brachiatus F.W.Hoffm.","1","0",NA,NA,"0.296594"
"Galium sparsiflorum W.Wight","7","1.238731","0.405766","0.153365","0.042371"
"Oxypolis occidentalis J.M.Coult. & Rose","21","1.912174","1.003049","0.218883","0.014124"
"Perideridia pringlei (J.M.Coult. & Rose) A.Nelson & J.F.Macbr.","5","0.138629","0.309985","0.13863","0.049432"
"Phalaris californica Hook. & Arn.","11","0.514815","0.618272","0.186416","0.021185"
"Linanthus parryae (A.Gray) Greene","13","0.826966","0.886786","0.24595","0.021185"
"Clarkia xantiana A.Gray","7","0.454008","0.448227","0.169414","0.042371"
"Clarkia arcuata (Kellogg) A.Nelson & J.F.Macbr.","10","0.610479","0.658562","0.208256","0.026963"
"Draba aureola S.Watson","5","2.809004","0.666512","0.298073","0.059319"
"Perideridia californica (Torr.) A.Nelson & J.F.Macbr.","4","0","0","0","0.049432"
"Oenothera xylocarpa Coville","3","1.866141","0.666783","0.384967","0.098865"
"Cirsium brevistylum Cronquist","48","2.269588","1.152513","0.166351","0.005704"
"Cirsium occidentale (Nutt.) Jeps.","30","0.788694","0.902625","0.164796","0.008988"
"Swallenia alexandrae (Swallen) Soderstr. & H.F.Decker","3","1.059351","0.348237","0.201055","0.098865"
"Muhlenbergia californica Vasey","3","0.732408","0.634284","0.366204","0.098865"
"Oldenlandia salzmannii Benth. & Hook.f., 1873","11","3.358597","1.070989","0.322915","0.026963"
"Lupinus crotalarioides Mart. ex Benth.","9","2.234709","0.6339","0.2113","0.032955"
"Oenothera gaura W.L.Wagner & Hoch","28","3.872275","0.486389","0.091919","0.010593"
"Phlox ovata L.","14","4.345429","0.111948","0.029919","0.021185"
"Nematanthus villosus (Hanst.) Wiehler","3","4.187073","0.265645","0.15337","0.098865"
"Salvia splendens Sellow ex Schult.","6","3.490669","0.578241","0.236066","0.049432"
"Nematanthus maculatus (Fritsch) Wiehler","2","3.976132","0.119234","0.084311","0.148297"
"Aulonemia fulgor Soderstr.","4","3.775336","0.151256","0.075628","0.074148"
"Coix gasteenii B.K.Simon","2","2.012676","0.885837","0.626381","0.148297"
"Triphysaria pusilla (Benth.) T.I.Chuang & Heckard","38","1.914252","1.248887","0.202596","0.007234"
"Streptanthus campestris S.Watson","12","0.6452","0.852188","0.246005","0.019773"
"Leptosiphon lemmonii (A.Gray) J.M.Porter & L.A.Johnson","5","0.554518","0.309985","0.13863","0.059319"
"Plectocephalus chilensis G.Don ex Loudon","1","0",NA,NA,"0.296594"
"Fuertesimalva peruviana (L.) Fryxell","8","0.900426","1.509264","0.533605","0.022815"
"Linanthus californicus (Hook. & Arn.) J.M.Porter & L.A.Johnson","6","0.841643","1.044754","0.426519","0.026963"
"Aphyllon tuberosum (A.Gray) A.Gray","13","0.297785","0.494712","0.137208","0.01561"
"Gambelia juncea (Benth.) D.A.Sutton","6","0","0","0","0.014124"
"Gambelia speciosa Nutt.","2","0","0","0","0.059319"
"Aphyllon fasciculatum Torr. & Gray","79","1.779976","1.013689","0.114049","0.003531"
"Crypsis vaginiflora (Forssk.) Opiz","28","0.914779","0.938592","0.177377","0.008723"
"Linanthus orcuttii (Parry & Gray) Jeps.","6","0.346574","0.379652","0.154992","0.049432"
"Kopsiopsis strobilacea (A.Gray) Beck","15","1.004239","0.747824","0.193087","0.018537"
"Oenothera xenogaura W.L.Wagner & Hoch","4","0.346574","0.400189","0.200095","0.042371"
"Arabis eschscholtziana Andrz.","91","3.051307","0.969473","0.101628","0.003259"
"Clarkia bottae (Spach) H. & Lewis","11","0.398366","0.706938","0.21315","0.019773"
"Navarretia hamata Greene","14","0.127983","0.334904","0.089507","0.017447"
"Camissoniopsis cheiranthifolia (Hornem. ex Spreng.) W.L.Wagner & Hoch","10","0.33322","0.838962","0.265303","0.018537"
"Lupinus guadalupensis Greene","2","0.346574","0.490129","0.346574","0.098865"
"Lupinus littoralis Douglas","11","2.067499","1.350438","0.407172","0.024716"
"Poa howellii Vasey & Scribn.","43","1.573424","1.185205","0.180742","0.006179"
"Saltugilia australis (H.Mason & A.D.Grant) L.A.Johnson","13","0.435612","0.525215","0.145668","0.016477"
"Leptosiphon floribundum (A.Gray) J.M.Porter & L.A.Johnson","5","0.936426","1.189241","0.531845","0.059319"
"Saltugilia splendens (Douglas ex H.Mason & A.D.Grant) L.A.Johnson","9","0.154033","0.305649","0.101883","0.032955"
"Clarkia biloba (Durand) A.Nelson & J.F.Macbr.","6","0.366204","0.567321","0.231608","0.049432"
"Muhlenbergia mucronata (Kunth) Trin.","9","2.06107","0.572029","0.190676","0.032955"
"Miscanthus floridulus (Labill.) Warb.","16","3.935284","0.974434","0.243609","0.018537"
"Bouteloua pedicellata Swallen","3","2.034931","0.077094","0.04451","0.098865"
"Clarkia lewisii P.H.Raven & D.R.Parn.","2","0.549306","0.776836","0.549306","0.148297"
"Crantzia epirotes (Leeuwenb.) J.L.Clark","2","4.585384","0.136822","0.096748","0.148297"
"Salvia garipensis E.Mey. ex Benth.","14","0.503518","0.564968","0.150994","0.016477"
"Eragrostis biflora Hack.","2","0","0","0","0.098865"
"Eulobus crassifolius (Greene) W.L.Wagner & Hoch","2","0","0","0","0.032955"
"Rhytidophyllum grandiflorum Z.R.Xu & L.E.Skog ex Zanoni & Jiménez Rodr.","3","3.574437","0.840287","0.48514","0.098865"
"Rhytidophyllum exsertum Griseb.","10","3.580574","0.180177","0.056977","0.029659"
"Decaschistia byrnesii Fryxell","2","0","0","0","0.148297"
"Sporobolus rigens (Trin.) É.Desv.","9","2.163158","0.873807","0.291269","0.032955"
"Pentameris setifolia (Thunb.) Galley & H.P.Linder","11","2.561418","0.229141","0.069089","0.026963"
"Cestrum inclusum Urb.","4","3.70487","0.648264","0.324132","0.074148"
"Cyrtandra biserrata Hillebr.","1","3.433987",NA,NA,"0.296594"
"Oenothera hexandra (Sessé & Moc. ex Ortega) W.L.Wagner & Hoch","8","1.474816","0.59558","0.210569","0.037074"
"Pentameris exserta (H.P.Linder) Galley & H.P.Linder","3","2.602232","0.424878","0.245303","0.098865"
"Gesneria rupincola Urb.","3","3.595641","0.136372","0.078734","0.098865"
"Leymus condensatus (J.Presl) Á.Löve","22","0.948868","0.88806","0.189335","0.009886"
"Eriastrum signatum D.Gowen","28","1.74516","0.8543","0.161448","0.010227"
"Cardamine occulta Hornem.","6","3.423643","1.080662","0.441178","0.049432"
"Kohleria trianae (Regel) Hanst.","3","4.511734","0.360105","0.207907","0.098865"
"Croton purdiei Müll.Arg.","5","4.110221","0.39221","0.175402","0.059319"
"Salvia gachantivana Fern.Alonso","2","3.794415","0.221789","0.156829","0.148297"
"Croton pedicellatus Kunth","10","3.406663","0.556744","0.176058","0.029659"
"Hypericum goyanesii Cuatrec.","5","3.902074","0.681791","0.304906","0.059319"
"Festuca cundinamarcae E.B.Alexeev","1","3.091042",NA,NA,"0.296594"
"Paspalum macrophyllum Kunth","18","3.803417","0.745506","0.175717","0.016477"
"Salvia rufula Kunth","8","4.167185","0.403913","0.142805","0.037074"
"Croton malambo H.Karst.","5","2.623247","1.506246","0.673614","0.059319"
"Hypericum selaginella N.Robson","4","3.397264","0.596198","0.298099","0.074148"
"Salvia melaleuca Epling","4","3.697235","0.847837","0.423918","0.074148"
"Hypericum garciae Pierce","5","4.292294","0.253672","0.113446","0.059319"
"Didymocarpus pseudomengtze W.T.Wang","1","2.079442",NA,NA,"0.296594"
"Ligusticum scapiforme H.Wolff","18","0.888646","0.884504","0.20848","0.01483"
"Primula sinolisteri Balf.fil.","6","1.922219","0.755453","0.308412","0.049432"
"Croton euryphyllus W.W.Sm.","17","2.593201","1.18955","0.288508","0.017447"
"Salvia brachyloma E.Peter","3","0.963457","0.903494","0.521633","0.098865"
"Pternopetalum molle (Franch.) Hand.-Mazz.","17","1.571887","1.183664","0.287081","0.017447"
"Trachyspermum scaberulum (Franch.) H.Wolff","19","1.704868","1.048368","0.240512","0.01483"
"Pimpinella rockii H.Wolff","4","1.974138","0.687012","0.343506","0.074148"
"Ligusticum oliverianum (H.Boissieu) R.H.Shan","14","0.969448","0.884308","0.236341","0.021185"
"Ligusticum daucoides (Franch.) Franch.","17","1.498505","1.037654","0.251668","0.01561"
"Ligusticum delavayi Franch.","3","0.828302","0.73161","0.422395","0.098865"
"Tongoloa loloensis (Franch.) H.Wolff","9","1.314264","0.936278","0.312093","0.029659"
"Galium elegans Wall. ex Roxb.","40","2.284928","0.858602","0.135757","0.007234"
"Galium bungei Steud.","128","2.782983","1.039744","0.091901","0.002317"
"Lycianthes lysimachioides (Wall.) Bitter","53","2.86987","1.080571","0.148428","0.005596"
"Acronema astrantiifolium H.Wolff","7","0.65205","0.652539","0.246637","0.032955"
"Pennisetum longissimum S.L.Chen & Y.X.Jin","14","1.920955","0.532421","0.142295","0.021185"
"Harpachne harpachnoides (Hack.) B.S.Sun & S.Wang","8","1.692687","0.557423","0.197079","0.037074"
"Primula asarifolia H.R.Fletcher","3","2.253858","0.208581","0.120424","0.098865"
"Rhabdothamnopsis sinensis Hemsl.","13","1.518096","0.861854","0.239035","0.022815"
"Oreocharis henryana Oliv.","12","1.830148","0.869482","0.250998","0.022815"
"Loxostigma fimbrisepalum K.Y.Pan","3","3.036619","0.450777","0.260256","0.098865"
"Lysionotus petelotii Pellegr.","2","3.020127","0.756916","0.53522","0.148297"
"Didymocarpus mengtze W.W.Sm.","4","2.33796","0.192587","0.096294","0.074148"
"Didymocarpus purpureobracteatus W.W.Sm.","5","2.828957","0.424541","0.189861","0.059319"
"Anna mollifolia (W.T.Wang) W.T.Wang & K.Y.Pan","1","2.944439",NA,NA,"0.296594"
"Impatiens aureliana Hook.fil.","3","2.476111","0.325129","0.187713","0.098865"
"Impatiens taronensis Hand.-Mazz.","2","1.666102","2.356224","1.666102","0.148297"
"Impatiens siculifer Hook.fil.","65","3.004782","0.63538","0.078809","0.004563"
"Impatiens rubrostriata Hook.fil.","15","2.599462","0.535036","0.138146","0.019773"
"Impatiens lecomtei Hook.fil.","6","2.111383","0.509336","0.207936","0.049432"
"Impatiens desmantha Hook.fil.","6","2.257513","1.203725","0.491419","0.049432"
"Impatiens delavayi Franch.","18","1.50686","0.769199","0.181302","0.01483"
"Impatiens cyathiflora Hook.fil.","8","2.120312","1.017413","0.35971","0.037074"
"Impatiens davidii Franch.","23","3.343632","0.685994","0.14304","0.012895"
"Lycium yunnanense Kuang & A.M.Lu","3","2.559288","0.30087","0.173707","0.098865"
"Phyllostachys nigra (Lodd. ex Lindl.) Munro","15","3.396426","0.698188","0.180271","0.019773"
"Lysionotus pauciflorus Maxim.","95","3.173739","0.826943","0.084843","0.003122"
"Microcos chungii (Merr.) Chun","4","2.664144","0.574912","0.287456","0.074148"
"Acronema schneideri H.Wolff","7","0.939893","0.953701","0.360465","0.037074"
"Ligusticum pteridophyllum Franch. ex Oliv.","18","1.264883","0.858946","0.202456","0.01561"
"Ligusticum involucratum Franch.","9","1.151493","0.94008","0.31336","0.024716"
"Haplosphaera phaea Hand.-Mazz.","3","0.963457","0.903494","0.521633","0.098865"
"Pimpinella yunnanensis (Franch.) H.Wolff","10","1.746149","0.549279","0.173697","0.029659"
"Angelica oncosepala Hand.-Mazz.","4","2.710248","0.544785","0.272392","0.074148"
"Lysionotus forrestii W.W.Sm.","10","2.459524","0.326865","0.103364","0.029659"
"Briggsia longipes (Hemsl. ex Oliv.) Craib","4","2.867071","0.328739","0.16437","0.074148"
"Impatiens xanthina Comber","3","2.793103","0.610718","0.352598","0.074148"
"Impatiens uliginosa Franch.","8","2.329119","0.522228","0.184635","0.037074"
"Impatiens subecalcarata (Hand.-Mazz.) Y.L.Chen","3","1.194506","1.245226","0.718932","0.098865"
"Impatiens holocentra Hand.-Mazz.","7","2.709413","0.290074","0.109638","0.042371"
"Impatiens corchorifolia Franch.","7","1.260752","1.051875","0.397571","0.037074"
"Impatiens chungtienensis Y.L.Chen","1","1.791759",NA,NA,"0.296594"
"Pleioblastus amarus (Keng) Keng f.","25","3.175877","0.653776","0.130755","0.011864"
"Bambusa sinospinosa McClure","8","2.947253","0.871974","0.308289","0.037074"
"Loxostigma cavaleriei (H.Lév. & Vaniot) B.L.Burtt","4","3.020127","0.315671","0.157835","0.074148"
"Pleurospermum franchetianum Hemsl.","20","0.822494","0.739409","0.165337","0.014124"
"Bupleurum yunnanense Franch.","6","1.463976","1.435815","0.586169","0.042371"
"Primula sinomollis Balf.fil. & Forrest","2","2.736135","0.137289","0.097078","0.148297"
"Rubia yunnanensis Diels","9","1.543963","1.09832","0.366107","0.032955"
"Salvia digitaloides Diels","4","1.487661","0.601168","0.300584","0.074148"
"Salvia cyclostegia E.Peter","6","1.443115","1.183718","0.483251","0.049432"
"Pternopetalum vulgare (Dunn) Hand.-Mazz.","33","2.59461","0.837003","0.145704","0.008988"
"Ostericum scaberulum (Franch.) R.H.Shan & C.Q.Yuan","8","1.684063","1.008551","0.356577","0.037074"
