"species","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Daucus conchitae Greuter","1","5.533389",NA,NA,"0.223385"
"Daucus involucratus Sibth. & Sm.","22","4.787908","0.315032","0.067165","0.010154"
"Phacelurus zea (C.B.Clarke) Clayton","2","5.530868","0.239816","0.169576","0.111692"
"Foeniculum vulgare Mill.","148","4.466362","0.6321","0.051958","0.001509"
"Tordylium apulum L.","59","4.636042","0.361939","0.04712","0.003786"
"Geocaryum macrocarpum (Boiss. & Spruner) Engstrand","5","4.633354","0.091319","0.040839","0.044677"
"Linaria pelisseriana (L.) Mill.","76","4.634533","0.345182","0.039595","0.002939"
"Pseudorlaya pumila (L.) Grande","55","4.511928","0.377485","0.0509","0.004062"
"Smyrnium olusatrum L.","104","4.577666","0.385516","0.037803","0.002148"
"Leymus angustus (Trin.) Pilg.","31","3.716256","0.346118","0.062165","0.007206"
"Bellardia trixago (L.) All.","122","4.560237","0.47317","0.042839","0.001831"
"Kickxia commutata (Bernh. ex Rchb.) Fritsch","35","4.643762","0.317453","0.053659","0.006382"
"Linaria micrantha (Cav.) Hoffmanns. & Link","52","4.349519","0.477927","0.066277","0.004296"
"Linaria triphylla (L.) Mill.","35","4.475157","0.376073","0.063568","0.006382"
"Linaria chalepensis (L.) Mill.","36","4.575614","0.337217","0.056203","0.006205"
"Parentucellia viscosa Edwall","26","4.793984","0.315079","0.061792","0.008592"
"Cymbalaria microcalyx (Boiss.) Wettst.","10","4.992299","0.204444","0.064651","0.022338"
"Cymbalaria microcalyx subsp. minor (Cufod.) Greuter","1","5.472271",NA,NA,"0.223385"
"Elymus glaucus Buckley","249","4.44495","0.655058","0.041513","0.000897"
"Valantia muralis L.","70","4.61285","0.391212","0.046759","0.003191"
"Orobanche sintenisii Beck","1","4.369448",NA,NA,"0.223385"
"Valantia hispida L.","56","4.473705","0.476999","0.063742","0.003989"
"Malabaila aurea (Sm.) Boiss.","17","4.613261","0.482475","0.117017","0.01314"
"Orobanche picridis F.W.Schultz","21","4.46581","0.321768","0.070216","0.010637"
"Orlaya daucorlaya Murb.","16","4.752323","0.436152","0.109038","0.013962"
"Centaurea melitensis L.","118","4.317821","0.54931","0.050568","0.001893"
"Centaurea diluta Aiton","37","4.294207","0.480991","0.079074","0.006037"
"Vulpia alopecuros (Schousb.) Link","14","4.584918","0.335797","0.089746","0.015956"
"Galium canum Req. ex DC.","5","5.162621","0.194292","0.08689","0.044677"
"Lysimachia punctata L.","48","4.589586","0.363534","0.052472","0.004654"
"Salvia argentea L.","55","4.450289","0.544416","0.073409","0.004062"
"Gastridium ventricosum (Gouan) Schinz & Thell.","117","4.643216","0.341059","0.031531","0.001909"
"Lysimachia serpyllifolia Schreb.","6","4.947665","0.147063","0.060038","0.037231"
"Micropyrum tenellum (L.) Link","92","4.481109","0.397379","0.04143","0.002428"
"Onopordum tauricum Willd.","23","4.396002","0.375888","0.078378","0.009712"
"Tyrimnus leucographus (L.) Cass.","39","4.691588","0.339455","0.054356","0.005728"
"Carthamus leucocaulos Sibth. & Sm.","5","4.457156","0.258645","0.11567","0.044677"
"Solanum betaceum Cav.","101","5.280387","0.55829","0.055552","0.002212"
"Aegilops caudata L.","32","4.682344","0.3386","0.059857","0.006981"
"Aegilops geniculata Roth","155","4.497785","0.400541","0.032172","0.001441"
"Staehelina fruticosa (L.) L.","5","4.7483","0.131843","0.058962","0.044677"
"Aegilops peregrina (Hack.) Maire & Weiller","13","4.601609","0.611128","0.169496","0.017183"
"Notobasis syriaca (L.) Cass.","68","4.636013","0.368276","0.04466","0.003285"
"Bromus fasciculatus C.Presl","49","4.229918","0.873963","0.124852","0.004559"
"Catapodium marinum (L.) C.E.Hubb.","57","4.604883","0.295004","0.039074","0.003919"
"Bromus alopecuros Poir.","22","4.802439","0.416683","0.088837","0.010154"
"Holcus annuus Salzm. ex C.A.Mey.","20","4.577443","0.241332","0.053963","0.011169"
"Triplachne nitens (Guss.) Link","21","4.320889","0.484191","0.105659","0.010637"
"Bromus diandrus Roth","118","4.535934","0.412452","0.037969","0.001893"
"Bromus rigidus Roth","113","4.473906","0.536558","0.050475","0.00196"
"Arabis collina Ten.","39","4.81691","0.274984","0.044033","0.005728"
"Arabis rosea DC.","3","4.776909","0.399569","0.230691","0.074462"
"Alyssum siculum Jord.","13","4.897834","0.317277","0.087997","0.017183"
"Arabis bryoides Boiss.","7","4.751415","0.274103","0.103601","0.031912"
"Cynara humilis L.","35","4.508446","0.323751","0.054724","0.006382"
"Arabis sudetica Tausch","13","4.829234","0.346366","0.096065","0.017183"
"Arabis abietina Bornm.","1","4.110874",NA,NA,"0.223385"
"Aubrieta gracilis Spruner ex Boiss.","3","5.159013","0.301332","0.173974","0.074462"
"Galium thymifolium Boiss. & Heldr.","4","4.991396","0.168951","0.084476","0.055846"
"Galium intricatum Margot & Reut.","13","4.704817","0.416954","0.115642","0.017183"
"Galium graecum L.","6","4.922349","0.295248","0.120534","0.037231"
"Galium asparagifolium Boiss. & Heldr.","10","4.689563","0.32102","0.101515","0.022338"
"Rubia tenuifolia d'Urv.","18","4.628926","0.523432","0.123374","0.01241"
"Galium divaricatum Pourr. ex Lam.","105","4.577321","0.392355","0.03829","0.002127"
"Stipa ambigua Speg.","6","4.320139","0.804329","0.328366","0.037231"
"Orobanche reticulata Wallr.","46","4.595573","0.405563","0.059797","0.004856"
"Aeluropus lagopoides (L.) Thwaites","34","3.703159","1.034451","0.177407","0.00657"
"Achimenes candida Lindl.","12","5.874187","0.42626","0.123051","0.018615"
"Panicum repens L.","288","5.192129","0.652658","0.038458","0.000776"
"Alopecurus japonicus Steud.","36","5.572251","0.283268","0.047211","0.006205"
"Cirsium erisithales (Jacq.) Scop.","30","4.773304","0.345654","0.063107","0.007446"
"Soldanella alpina L.","24","4.964143","0.40613","0.082901","0.009308"
"Primula glutinosa Wulfen","9","5.084321","0.348661","0.11622","0.024821"
"Arabis pumila Jacq.","14","4.994853","0.435347","0.116351","0.015956"
"Oenanthe lachenalii C.C.Gmel.","105","4.394012","0.316619","0.030899","0.002127"
"Oenanthe foucaudii Tess.","1","4.634729",NA,NA,"0.223385"
"Brachypodium phoenicoides (L.) Roem. & Schult.","87","4.507094","0.405352","0.043458","0.002568"
"Salvia tobeyi Hedge","1","4.330733",NA,NA,"0.223385"
"Draba lacaitae Boiss.","3","4.851363","0.22031","0.127196","0.074462"
"Cardamine plumierii Vill.","7","4.906464","0.166099","0.06278","0.031912"
"Draba parnassica Boiss. & Heldr.","2","4.813867","0.097489","0.068935","0.111692"
"Didesmus aegyptius (L.) Desv.","6","4.495001","0.198229","0.080927","0.037231"
"Draba macrocarpa Adams","16","3.90974","0.769317","0.192329","0.013962"
"Erysimum smyrnaeum Boiss. & Balansa","5","4.640357","0.348363","0.155793","0.044677"
"Erysimum pectinatum Bory & Chaub.","2","4.962845","0.23625","0.167054","0.111692"
"Muhlenbergia andina (Nutt.) Hitchc.","77","4.202067","0.743723","0.084755","0.002901"
"Erucastrum supinum (L.) Al-Shehbaz & S.I.Warwick","7","4.17314","0.341485","0.129069","0.031912"
"Poa flexuosa Sm.","58","4.920445","0.498394","0.065442","0.003851"
"Festuca quadriflora Honck.","19","4.919693","0.241265","0.05535","0.011757"
"Setaria pumila (Poir.) Roem. & Schult.","392","5.015963","0.615329","0.031079","0.00057"
"Hackelochloa granularis (L.) Kuntze","203","5.493398","0.314973","0.022107","0.0011"
"Lupinus villosus Willd.","33","5.149114","0.156077","0.02717","0.006769"
"Ptilostemon afer (Jacq.) Greuter","12","4.628996","0.319042","0.092099","0.018615"
"Linaria alpina (L.) Mill.","43","4.793851","0.384309","0.058607","0.005195"
"Linaria filicaulis Boiss. ex Leresche & Levier","3","5.162551","0.19975","0.115326","0.074462"
"Linaria faucicola Leresche & Levier","1","4.955827",NA,NA,"0.223385"
"Centaurea sulphurea Willd.","28","4.179147","0.484624","0.091585","0.007978"
"Conopodium bourgaei Coss.","26","4.70499","0.363807","0.071348","0.008592"
"Mantisalca salmantica (L.) Briq. & Cavill.","106","4.344649","0.377084","0.036626","0.002107"
"Androsace helvetica (L.) All.","20","4.887991","0.42205","0.094373","0.011169"
"Myrrhis odorata (L.) Scop.","33","4.773396","0.382018","0.066501","0.006769"
"Carum multiflorum (Sibth. & Sm.) Boiss.","18","4.778586","0.286997","0.067646","0.01241"
"Primula villosa Wulfen","9","4.94781","0.272247","0.090749","0.024821"
"Kickxia cirrhosa (L.) Fritsch","30","4.54953","0.301919","0.055123","0.007446"
"Rubia peregrina L.","143","4.615742","0.364154","0.030452","0.001562"
"Lecokia cretica (Lam.) DC.","11","5.066724","0.239055","0.072078","0.020308"
"Stipa bungeana Trin.","86","4.417485","0.593568","0.064006","0.002597"
"Zoysia japonica Steud.","73","5.420695","0.354276","0.041465","0.00306"
"Salvia miltiorrhiza Bunge","55","5.199067","0.293429","0.039566","0.004062"
"Draba tomentosa Clairv.","15","4.858103","0.360511","0.093084","0.014892"
"Alyssum foliosum Bory & Chaub.","10","5.081765","0.270306","0.085478","0.022338"
"Peucedanum praeruptorum Dunn","60","5.217258","0.35083","0.045292","0.003723"
"Peucedanum turgeniifolium H.Wolff","12","4.855138","0.504667","0.145685","0.018615"
"Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.","43","4.456928","0.2881","0.043935","0.005195"
"Iochroma calycina Benth.","3","5.533137","0.384315","0.221884","0.074462"
"Hyoscyamus leptocalyx Stapf","1","4.727388",NA,NA,"0.223385"
"Luziola peruviana J.F.Gmel.","81","5.254298","0.37243","0.041381","0.002758"
"Guiraoa arvensis Coss.","8","3.993277","0.309587","0.109456","0.027923"
"Moricandia moricandioides (Boiss.) Heywood","26","4.19747","0.396194","0.0777","0.008592"
"Elymus tibeticus (Melderis) G.Singh","5","4.544618","0.389761","0.174306","0.044677"
"Linaria peloponnesiaca Boiss. & Heldr.","10","4.833331","0.369461","0.116834","0.022338"
"Grewia biloba G.Don","149","5.258591","0.392279","0.032137","0.001499"
"Salvia plebeia R.Br.","219","5.235135","0.51516","0.034811","0.00102"
"Solanum lyratum Thunb.","171","5.336405","0.436659","0.033392","0.001299"
"Bouvardia glaberrima Engelm.","21","4.850614","0.479383","0.10461","0.010637"
"Muhlenbergia dumosa Scribn. ex Vasey","42","5.034085","0.659469","0.101758","0.005319"
"Lupinus huachucanus M.E.Jones","8","4.916983","0.513667","0.181609","0.027923"
"Oenothera flava (A.Nelson) Garrett","90","4.098791","0.539399","0.056858","0.002482"
"Ornithocarpa torulosa Rollins","7","5.019201","0.55918","0.21135","0.031912"
"Pseudocymopterus montanus (A.Gray) J.M.Coult. & Rose","61","4.279172","0.509747","0.065266","0.003662"
"Puccinellia fasciculata (Torr.) E.P.Bicknell","53","4.235639","0.363549","0.049937","0.004215"
"Aubrieta columnae subsp. columnae","1","4.691348",NA,NA,"0.223385"
"Aubrieta italica Boiss.","1","4.248495",NA,NA,"0.223385"
"Puccinellia andersonii Swallen","41","3.202871","0.510511","0.079728","0.005448"
"Lomatium brandegeei (J.M.Coult. & Rose) J.F.Macbr.","6","5.176627","0.465397","0.189998","0.037231"
"Androsace pubescens DC.","9","4.77323","0.215389","0.071796","0.024821"
"Muhlenbergia sylvatica Torr.","51","4.668897","0.187957","0.026319","0.00438"
"Draba densifolia Nutt.","50","4.215224","0.554254","0.078383","0.004468"
"Androsace pyrenaica Lam.","1","4.584967",NA,NA,"0.223385"
"Physalis ignota Britton","20","5.658968","0.295114","0.065989","0.011169"
"Puccinellia banksiensis Consaul","5","3.320097","0.217578","0.097304","0.044677"
"Aubrieta parviflora Boiss.","13","4.529738","0.438657","0.121662","0.017183"
"Aubrieta kotschyi Boiss. & Hohen.","2","4.477724","0.495809","0.35059","0.111692"
"Impatiens capensis Meerb.","415","4.670875","0.229013","0.011242","0.000538"
"Glyceria melicaria (Michx.) F.T.Hubb.","100","4.712581","0.188377","0.018838","0.002234"
"Eriochloa fatmensis (Hochst. & Steud.) Clayton","141","5.033019","0.583822","0.049167","0.001584"
"Digitaria abyssinica (Hochst. ex A.Rich.) Stapf","79","5.415079","0.374843","0.042173","0.002828"
"Digitaria ciliaris Vanderyst","1","6.180017",NA,NA,"0.223385"
"Arabis aubrietioides Boiss.","5","4.712514","0.311633","0.139367","0.044677"
"Croton megistocarpus J.A.González & Poveda","1","6.100319",NA,NA,"0.223385"
"Zea diploperennis Iltis, Doebley & R.Guzmán","1","5.476464",NA,NA,"0.223385"
"Puccinellia bruggemannii T.J.Sørensen","29","2.95802","0.479495","0.08904","0.007703"
"Angelica gigas Nakai","16","5.607898","0.44265","0.110662","0.013962"
"Zizia aurea (L.) W.D.J.Koch","253","4.707916","0.212259","0.013345","0.000883"
"Aphyllon uniflorum (L.) Torr. & A.Gray","32","4.497702","0.415569","0.073463","0.006981"
"Aphyllon purpureum (A.Heller) Holub","29","4.779544","0.580439","0.107785","0.007703"
"Helictotrichon parlatorei (J.Woods) Pilg.","15","5.05503","0.321308","0.082961","0.014892"
"Panicum coloratum L.","96","4.790529","0.573216","0.058504","0.002327"
"Polemonium viscosum Nutt.","61","4.082757","0.495723","0.063471","0.003662"
"Achimenes longiflora DC.","47","5.69652","0.338468","0.049371","0.004753"
"Arabis pterosperma Edgew.","22","4.781123","0.66647","0.142092","0.010154"
"Aubrieta scyria Halácsy","1","4.736198",NA,NA,"0.223385"
"Solanum campylacanthum Hochst. ex A.Rich.","188","5.123131","0.401782","0.029303","0.001188"
"Tetrataenium nepalense (Don) Manden.","4","4.969099","0.495475","0.247737","0.055846"
"Muhlenbergia uniflora (Muhl.) Fernald","120","4.718549","0.228341","0.020845","0.001862"
"Epilobium leptophyllum Raf.","295","4.508839","0.353016","0.020553","0.000757"
"Podistera yukonensis Mathias & Constance","11","4.148948","0.180168","0.054323","0.020308"
"Poa stenantha Trin.","99","4.911704","0.83394","0.083814","0.002256"
"Poa secunda J.Presl","345","4.139344","0.666229","0.035869","0.000647"
"Melinis repens (Willd.) Zizka","132","5.204686","0.547453","0.04765","0.001692"
"Ottochloa nodosa (Kunth) Dandy","112","5.636825","0.328705","0.03106","0.001995"
"Brassica rapa subsp. rapa","5","4.418914","0.309754","0.138526","0.044677"
"Cardamine rivularis Schur","7","4.980579","0.450833","0.170399","0.031912"
"Androsace vitaliana (L.) Lapeyr.","16","4.794061","0.329864","0.082466","0.013962"
"Solanum giganteum Jacq.","79","5.194071","0.543106","0.061104","0.002828"
"Houstonia longifolia Gaertn.","158","4.701112","0.216349","0.017212","0.001414"
"Draba ogilviensis Hultén","10","4.168414","0.187962","0.059439","0.022338"
"Aegilops speltoides Tausch","12","4.611631","0.363705","0.104993","0.018615"
"Heracleum platytaenium Boiss.","2","4.834515","0.151501","0.107127","0.111692"
"Solanum arboreum Humb. & Bonpl. ex Dunal","75","5.818177","0.480941","0.055534","0.002978"
"Bambusa tulda Roxb.","8","5.698591","0.279438","0.098796","0.027923"
"Eragrostis papposa (Roem. & Schult.) Steud.","37","4.201502","0.736403","0.121064","0.006037"
"Aphyllon corymbosum (Rydb.) A.C.Schneid.","12","4.115649","0.66716","0.192593","0.018615"
"Poa ammophila A.E.Porsild","3","3.548475","0.476121","0.274889","0.074462"
"Poa hartzii subsp. hartzii","44","3.068211","0.519033","0.078247","0.005077"
"Osmorhiza longistylis (Torr.) DC.","257","4.666021","0.216901","0.01353","0.000869"
"Chamaecrista choriophylla (Vogel) H.S.Irwin & Barneby","4","5.646283","0.29631","0.148155","0.055846"
"Chrysopogon plumulosus Hochst.","39","4.302444","0.831097","0.133082","0.005728"
"Phlox hoodii Richardson","156","3.97673","0.516727","0.041371","0.001432"
"Douglasia gormanii Constance","35","4.273228","0.322824","0.054567","0.006382"
"Bromus kalmii A.Gray","113","4.593101","0.14432","0.013576","0.001977"
"Arabis parvula Dufour","19","4.448657","0.431293","0.098945","0.011757"
"Pternopetalum delavayi (Franch.) Hand.-Mazz.","15","4.705401","0.455478","0.117604","0.014892"
"Pternopetalum cardiocarpum (Franch.) Hand.-Mazz.","15","4.756672","0.413737","0.106826","0.014892"
"Festuca roemeri (Pavlick) E.B.Alexeev","32","5.420495","0.406462","0.071853","0.006981"
"Festuca idahoensis Elmer","201","4.167292","0.615721","0.04343","0.001111"
"Lupinus argenteus Pursh","183","4.121385","0.504209","0.037272","0.001221"
"Croton yucatanensis Lundell","13","5.355368","0.286152","0.079364","0.017183"
"Solanum johnsonianum A.R.Bean","2","4.619755","0.03484","0.024636","0.111692"
"Enneapogon cenchroides (Licht.) C.E.Hubb.","101","4.470124","0.652035","0.06488","0.002212"
"Cicuta douglasii (DC.) J.M.Coult. & Rose","138","4.586421","0.81617","0.069477","0.001619"
"Cynodon radiatus Roth","6","5.730181","0.545221","0.222586","0.037231"
"Phlox alyssifolia Greene","15","4.372762","0.163677","0.042261","0.014892"
"Parrya arctica R.Br.","87","3.321455","0.273241","0.029295","0.002568"
"Primula egaliksensis Wormsk. ex Hornem.","106","4.137273","0.58967","0.057274","0.002107"
"Draba micropetala Hook.","75","3.455229","0.457008","0.052771","0.002978"
"Arabis amplexicaulis Edgew.","13","4.943246","0.608675","0.168816","0.017183"
"Primula scotica Hook.","5","4.852388","0.279556","0.125021","0.044677"
"Solanum bolivianum Britton ex Rusby","9","5.51885","0.38984","0.129947","0.024821"
"Solanum cheesmaniae (Riley) Fosberg","4","5.064104","0.233795","0.116898","0.055846"
"Iochroma umbellatum (Ruiz & Pav.) Hunz.","11","4.769089","0.285012","0.085934","0.020308"
"Solanum pimpinellifolium L.","51","4.523273","1.057743","0.148114","0.00438"
"Solanum habrochaites S.Knapp & D.M.Spooner","29","4.995991","0.569261","0.105709","0.007703"
"Solanum galapagense S.C.Darwin & Peralta","4","4.822016","0.421598","0.210799","0.055846"
"Anagallis tenella (L.) L.","102","4.653744","0.422607","0.041844","0.00219"
"Orobanche rapum-genistae Thuill.","72","4.623735","0.369326","0.043525","0.003103"
"Solanum ochranthum Humb. & Bonpl. ex Dunal","21","5.319901","0.534073","0.116544","0.010637"
"Solanum rovirosanum Donn.Sm.","32","5.893441","0.361477","0.063901","0.006981"
"Stipa chingii Hitchc.","3","4.888349","0.603261","0.348293","0.074462"
"Elymus magellanicus (É.Desv.) Á.Löve","18","3.775168","0.615523","0.14508","0.01241"
"Solanum tuberosum L.","30","5.271025","0.401933","0.073383","0.007446"
"Solanum neorickii D.M.Spooner, G.J.Anderson & R.K.Jansen","9","4.769557","0.464762","0.154921","0.024821"
"Solanum pennellii Correll","19","3.54815","1.19075","0.273177","0.011757"
"Physochlaina praealta (Decne.) Miers","24","3.946062","0.915062","0.186786","0.009308"
"Schultesianthus leucanthus (Donn.Sm.) Hunz.","24","5.875077","0.482256","0.09844","0.009308"
"Perotis indica (L.) Kuntze","101","5.60591","0.353285","0.035153","0.002212"
"Apluda mutica L.","172","5.604472","0.527878","0.04025","0.001299"
"Festuca longifolia Thuill.","6","4.608604","0.577571","0.235792","0.037231"
