"species","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.","6","5.57242","0.011083","0.004525","8.5e-05"
"Semenovia bucharica (B.Fedtsch. ex Schischk.) Manden.","1","5.580673",NA,NA,"0.000508"
"Sium tenue (Kom.) Kom.","1","5.556635",NA,NA,"0.000508"
"Orobanche pycnostachya Hance","25","5.557859","0.019383","0.003877","2e-05"
"Nanobubon strictum (Spreng.) Magee","3","5.627258","0.013762","0.007945","0.000169"
"Chaerophyllum astrantiae Boiss. & Balansa","1","5.56739",NA,NA,"0.000508"
"Echinops acantholepis Jaub. & Spach","6","5.594881","0.013729","0.005605","8.5e-05"
"Deverra tortuosa (Desf.) DC.","3","5.62335","0.019425","0.011215","0.000169"
"Zeravschania membranacea (Boiss.) Pimenov","3","5.578802","0.018198","0.010507","0.000169"
"Pimpinella corymbosa Boiss.","7","5.605663","0.019689","0.007442","7.3e-05"
"Heracleum persicum Desf.","4","5.58815","0.009665","0.004832","0.000127"
"Botschantzevia karatavica (Lipsch. & Pavlov) Nabiev","1","5.57576",NA,NA,"0.000508"
"Chaerophyllum elegans Gaudin","3","5.583397","0.010532","0.006081","0.000169"
"Parrya maidantalica Popov & P.A.Baranov","1","5.539104",NA,NA,"0.000508"
"Ferula rubroarenosa Korovin","2","5.597117","0.005769","0.004079","0.000254"
"Oedibasis apiculata (Kar. & Kir.) Koso-Pol.","4","5.571255","0.024922","0.012461","0.000127"
"Vanasushava pedata (Wight) P.K.Mukh. & Constance","1","5.64102",NA,NA,"0.000508"
"Draba alberti Regel & Schmalh.","1","5.557793",NA,NA,"0.000508"
"Callicephalus nitens (M.Bieb.) C.A.Mey.","6","5.59079","0.01324","0.005405","8.5e-05"
"Aegilops tauschii Coss.","42","5.597828","0.01722","0.002657","1.2e-05"
"Cardamine digitata Richardson","109","5.498404","0.016653","0.001595","5e-06"
"Elymus ciliaris (Trin.) Tzvelev","26","5.582115","0.027743","0.005441","2e-05"
"Primula maximowiczii Regel","19","5.556839","0.017344","0.003979","2.7e-05"
"Cardamine victoris N.Busch","3","5.532395","0.004126","0.002382","0.000169"
"Angelica acutiloba (Siebold & Zucc.) Kitag.","10","5.608106","0.010149","0.003209","5.1e-05"
"Galium kamtschaticum Steller","21","5.563796","0.031046","0.006775","2.4e-05"
"Solanum diploconos (Mart.) Bohs","32","5.651421","0.00989","0.001748","1.6e-05"
"Paspalum lilloi Hack.","4","5.653269","0.004948","0.002474","0.000127"
"Salvia subrotunda A.St.-Hil. ex Benth.","3","5.652663","0.002456","0.001418","0.000169"
"Bromus remotiflorus (Steud.) Ohwi","96","5.605199","0.016852","0.00172","5e-06"
"Sasa shimidzuana Makino","11","5.600051","0.012361","0.003727","4.6e-05"
"Galium kinuta Nakai & H.Hara","50","5.59864","0.014887","0.002105","1e-05"
"Primula japonica A.Gray","22","5.594173","0.014373","0.003064","2.3e-05"
"Angelica keiskei (Miq.) Koidz.","7","5.617865","0.017198","0.0065","7.3e-05"
"Echinochloa oryzoides (Ard.) Fritsch","20","5.607797","0.020039","0.004481","2.5e-05"
"Salvia pygmaea Matsum.","2","5.666246","0.005384","0.003807","0.000254"
"Sasa tsuboiana Makino","14","5.608533","0.010201","0.002726","3.6e-05"
"Salvia ranzaniana Makino","11","5.617897","0.010213","0.003079","4.6e-05"
"Primula nipponica Yatabe","4","5.597472","0.007901","0.00395","0.000127"
"Sasa oshidensis Makino & Uchida","7","5.599912","0.006193","0.002341","7.3e-05"
"Gilia sinuata Douglas ex Benth.","119","5.598707","0.016573","0.001519","4e-06"
"Draba asprella Greene","6","5.587575","0.010752","0.004389","8.5e-05"
"Lepidium montanum Nutt.","94","5.591778","0.018286","0.001886","5e-06"
"Streptanthus cordatus Nutt.","62","5.585098","0.013847","0.001759","8e-06"
"Sairocarpus nuttallianus (A.DC.) D.A.Sutton","15","5.629479","0.01597","0.004123","3.4e-05"
"Oenothera longissima Rydb.","21","5.60008","0.016536","0.003608","2.4e-05"
"Gilia scopulorum M.E.Jones","42","5.613913","0.013748","0.002121","1.2e-05"
"Allophyllum gilioides (Benth.) A.D.Grant & V.E.Grant","44","5.610843","0.013825","0.002084","1.2e-05"
"Ipomopsis arizonica (Greene) Wherry","25","5.584404","0.014913","0.002983","2e-05"
"Ipomopsis multiflora (Nutt.) V.E.Grant","40","5.594824","0.015013","0.002374","1.3e-05"
"Ipomopsis polycladon (Torr.) V.E.Grant","68","5.598163","0.014326","0.001737","7e-06"
"Loeseliastrum schottii (Torr.) Timbrook","49","5.618695","0.015034","0.002148","1e-05"
"Navarretia saximontana S.C.Spencer","8","5.576599","0.015637","0.005529","6.4e-05"
"Bromus porteri (Coult.) Nash","133","5.569858","0.019855","0.001722","4e-06"
"Muhlenbergia porteri Scribn. ex Beal","94","5.609534","0.014292","0.001474","5e-06"
"Linanthus demissus (A.Gray) Greene","31","5.617939","0.010858","0.00195","1.6e-05"
"Thelypodiopsis ambigua (S.Watson) Al-Shehbaz","7","5.610261","0.013138","0.004966","7.3e-05"
"Polemonium californicum Eastw.","38","5.586513","0.016555","0.002686","1.3e-05"
"Vulpia microstachys (Nutt.) Munro","118","5.608489","0.017033","0.001568","4e-06"
"Leptosiphon nuttallii (A.Gray) J.M.Porter & L.A.Johnson","35","5.580285","0.016981","0.00287","1.5e-05"
"Linanthus dichotomus Benth.","48","5.615466","0.011899","0.001717","1.1e-05"
"Leptosiphon ciliatus (Benth.) Jeps.","44","5.60279","0.018037","0.002719","1.2e-05"
"Leptosiphon bicolor Nutt.","42","5.611923","0.014372","0.002218","1.2e-05"
"Leptosiphon septentrionalis (H.Mason) J.M.Porter & L.A.Johnson","89","5.57835","0.013971","0.001481","6e-06"
"Cymopterus newberryi (S.Watson) M.E.Jones","16","5.591069","0.008642","0.00216","3.2e-05"
"Cymopterus purpureus S.Watson","33","5.584219","0.012779","0.002225","1.5e-05"
"Collomia tracyi Mason","9","5.594229","0.010444","0.003481","5.6e-05"
"Muhlenbergia filiculmis Vasey","17","5.563177","0.00988","0.002396","3e-05"
"Aliciella leptomeria (A.Gray) J.M.Porter","85","5.591876","0.013266","0.001439","6e-06"
"Salvia dorrii (Kellogg) Abrams","53","5.59838","0.013375","0.001837","1e-05"
"Blepharidachne kingii (S.Watson) Hack.","22","5.59555","0.013751","0.002932","2.3e-05"
"Lupinus sulphureus Douglas","17","5.587292","0.014576","0.003535","3e-05"
"Ipomopsis gunnisonii (Torr. & A.Gray) V.E.Grant","20","5.59275","0.007415","0.001658","2.5e-05"
"Salvia greatae Brandegee","1","5.641375",NA,NA,"0.000508"
"Chylismia claviformis A.Heller","27","5.621254","0.019727","0.003796","1.9e-05"
"Kelloggia galioides Torr.","70","5.581928","0.013117","0.001568","7e-06"
"Navarretia breweri (A.Gray) Greene","76","5.579034","0.013088","0.001501","7e-06"
"Lupinus neomexicanus Greene","13","5.595108","0.020161","0.005592","3.9e-05"
"Cymopterus bulbosus A.Nelson","46","5.581885","0.011523","0.001699","1.1e-05"
"Navarretia propinqua Suksd.","18","5.593108","0.012498","0.002946","2.8e-05"
"Navarretia intertexta (Benth.) Hook.","62","5.598522","0.018209","0.002313","8e-06"
"Shoshonea pulvinata Evert & Constance","3","5.562528","0.005823","0.003362","0.000169"
"Salvia purpurea Sessé & Moc.","7","5.642969","0.013456","0.005086","7.3e-05"
"Dunalia spinosa (Meyen) Dammer","18","5.619572","0.018639","0.004393","2.8e-05"
"Muhlenbergia curtifolia Scribn.","14","5.589945","0.010928","0.002921","3.6e-05"
"Polemonium vanbruntiae Britton","18","5.579512","0.012295","0.002898","2.8e-05"
"Mohavea breviflora Coville","17","5.617869","0.01371","0.003325","3e-05"
"Leptosiphon liniflorus (Benth.) J.M.Porter & L.A.Johnson","39","5.609816","0.020086","0.003216","1.3e-05"
"Perideridia parishii (J.M.Coult. & Rose) A.Nelson & J.F.Macbr.","28","5.588967","0.011062","0.002091","1.8e-05"
"Lupinus nevadensis A.Heller","15","5.586345","0.009416","0.002431","3.4e-05"
"Lupinus nootkatensis Donn ex Sims","102","5.571304","0.027034","0.002677","5e-06"
"Epilobium minutum Lindl. ex Lehm.","81","5.601511","0.020388","0.002265","6e-06"
"Epilobium septentrionale (D.D.Keck) R.N.Bowman & Hoch","6","5.615062","0.017881","0.0073","8.5e-05"
"Primula angustifolia Torr.","9","5.542837","0.005896","0.001965","5.6e-05"
"Cymopterus deserticola Brandegee","1","5.621306",NA,NA,"0.000508"
"Oenothera wigginsii W.M.Klein","7","5.648886","0.005487","0.002074","7.3e-05"
"Muhlenbergia pungens Thurb.","55","5.584906","0.009915","0.001337","9e-06"
"Lycium cooperi A.Gray","17","5.618322","0.01157","0.002806","3e-05"
"Angelica pinnata S.Watson","34","5.563993","0.010573","0.001813","1.5e-05"
"Spartina gracilis Trin.","151","5.574366","0.019116","0.001556","3e-06"
"Thelypodium flexuosum B.L.Rob.","34","5.588627","0.008016","0.001375","1.5e-05"
"Camissonia campestris (Greene) Raven","22","5.619648","0.012791","0.002727","2.3e-05"
"Clarkia gracilis (Piper) A.Nelson & J.F.Macbr.","22","5.612211","0.01061","0.002262","2.3e-05"
"Oenothera rhombipetala Nutt.","40","5.601427","0.016837","0.002662","1.3e-05"
"Gilia capitata Sims","53","5.611994","0.015473","0.002125","1e-05"
"Melica scabrosa Trin.","68","5.580363","0.018642","0.002261","7e-06"
"Draba lanceolata Royle","46","5.540399","0.021844","0.003221","1.1e-05"
"Centaurea tweediei Hook. & Arn.","14","5.641499","0.007714","0.002062","3.6e-05"
"Linanthus caespitosus (Nutt.) J.M.Porter & L.A.Johnson","27","5.577092","0.007595","0.001462","1.9e-05"
"Festuca calligera (Piper) Rydb.","14","5.564447","0.0126","0.003367","3.6e-05"
"Gymnosteris parvula (Rydb.) A.Heller","31","5.576075","0.012517","0.002248","1.6e-05"
"Collomia debilis (S.Watson) Greene","17","5.569971","0.018184","0.00441","3e-05"
"Collomia larsenii (A.Gray) Payson","12","5.570831","0.016038","0.00463","4.2e-05"
"Pteryxia petraea (M.E.Jones) J.M.Coult. & Rose","19","5.590353","0.021913","0.005027","2.7e-05"
"Leptosiphon breviculus (A.Gray) J.M.Porter & L.A.Johnson","5","5.603598","0.008972","0.004012","0.000102"
"Leptosiphon androsaceus Benth.","22","5.61887","0.010008","0.002134","2.3e-05"
"Leptosiphon montanus (Greene) J.M.Porter & L.A.Johnson","14","5.615745","0.005157","0.001378","3.6e-05"
"Lomatium howellii (S.Watson) Jeps.","7","5.605936","0.015433","0.005833","7.3e-05"
"Lomatium ambiguum (Nutt.) J.M.Coult. & Rose","46","5.583813","0.011747","0.001732","1.1e-05"
"Lupinus pachylobus Greene","15","5.620316","0.007312","0.001888","3.4e-05"
"Salvia sonomensis Greene","21","5.610536","0.01285","0.002804","2.4e-05"
"Gilia clokeyi Mason","43","5.600029","0.014406","0.002197","1.2e-05"
"Allolepis texana (Vasey) Soderstr. & H.F.Decker","11","5.625128","0.00677","0.002041","4.6e-05"
"Oenothera grandis Smyth","41","5.61166","0.018753","0.002929","1.2e-05"
"Navarretia capillaris (Kellogg) Kuntze","27","5.589369","0.015555","0.002994","1.9e-05"
"Linaria canadensis (L.) Chaz.","106","5.61483","0.026517","0.002576","5e-06"
"Panicum rhizogonum Hack.","6","5.641843","0.003597","0.001468","8.5e-05"
"Croton chilensis Müll.Arg.","1","5.646683",NA,NA,"0.000508"
"Polemonium micranthum Benth.","84","5.594154","0.011593","0.001265","6e-06"
"Lomatium dasycarpum (Torr. & Gray) J.M.Coult. & Rose","26","5.620212","0.011452","0.002246","2e-05"
"Lupinus uncialis S.Watson","18","5.585863","0.004912","0.001158","2.8e-05"
"Gilia angelensis V.E.Grant","26","5.628537","0.014975","0.002937","2e-05"
"Eremothera refracta (S.Watson) W.L.Wagner & Hoch","22","5.616647","0.01252","0.002669","2.3e-05"
"Linanthus campanulatus (A.Gray) J.M.Porter & L.A.Johnson","11","5.602235","0.00874","0.002635","4.6e-05"
"Stanleya elata M.E.Jones","16","5.598826","0.014921","0.00373","3.2e-05"
"Mabrya acerifolia (Pennell) Elisens","1","5.628879",NA,NA,"0.000508"
"Leymus salina (M.E.Jones) Á.Löve","36","5.579438","0.012093","0.002016","1.4e-05"
"Leptosiphon nudatus (Greene) J.M.Porter & L.A.Johnson","10","5.590188","0.010778","0.003408","5.1e-05"
"Lomatium juniperinum (M.E.Jones) J.M.Coult. & Rose","11","5.569352","0.010545","0.003179","4.6e-05"
"Angelica roseana L.F.Hend.","9","5.561576","0.015637","0.005212","5.6e-05"
"Leymus ambiguus (Vasey & Scribn.) D.R.Dewey","12","5.573409","0.009695","0.002799","4.2e-05"
"Gayophytum heterozygum F.H.Lewis & Szweyk.","40","5.588702","0.014959","0.002365","1.3e-05"
"Castilleja sulphurea Rydb.","60","5.5598","0.009854","0.001272","8e-06"
"Gilia ochroleuca M.E.Jones","14","5.605929","0.01105","0.002953","3.6e-05"
"Lupinus latifolius Lindl. ex J.Agardh","65","5.601734","0.018034","0.002237","8e-06"
"Nolana thinophila I.M.Johnst.","3","5.667979","0.003293","0.001901","0.000169"
"Nolana tarapacana (Phil.) I.M.Johnst.","1","5.637465",NA,NA,"0.000508"
"Polemonium confertum A.Gray","14","5.545211","0.016864","0.004507","3.6e-05"
"Lomatium latilobum (Rydb.) Mathias","3","5.583029","0.009235","0.005332","0.000169"
"Collomia tinctoria Kellogg","50","5.583044","0.010477","0.001482","1e-05"
"Lupinus lepidus Douglas ex Lindl.","14","5.599071","0.015903","0.00425","3.6e-05"
"Loeseliastrum depressum (M.E.Jones ex A.Gray) J.M.Porter & L.A.Johnson","19","5.59879","0.010394","0.002385","2.7e-05"
"Primula specuicola Rydb.","6","5.59376","0.007125","0.002909","8.5e-05"
"Aliciella triodon (Eastw.) Brand","36","5.591014","0.009688","0.001615","1.4e-05"
"Polemonium carneum A.Gray","18","5.607836","0.016478","0.003884","2.8e-05"
"Leptosiphon harknessii (Curran) J.M.Porter & L.A.Johnson","63","5.582679","0.012776","0.00161","8e-06"
"Salvia funerea M.E.Jones","9","5.619603","0.014492","0.004831","5.6e-05"
"Eremalche parryi (Greene) Greene","10","5.613812","0.016298","0.005154","5.1e-05"
"Aliciella hutchinsifolia (Rydb.) J.M.Porter","38","5.598038","0.015737","0.002553","1.3e-05"
"Phlox stolonifera Sims","24","5.591397","0.014674","0.002995","2.1e-05"
"Dodecatheon conjugens Greene","31","5.572025","0.019536","0.003509","1.6e-05"
"Sairocarpus watsonii (Vasey & Rose) D.A.Sutton","4","5.640197","0.008093","0.004046","0.000127"
"Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.","10","5.563837","0.012485","0.003948","5.1e-05"
"Cymopterus jonesii (J.M.Coult. & Rose) J.M.Coult. & Rose","8","5.588801","0.00933","0.003299","6.4e-05"
"Orthocarpus bracteosus Benth.","15","5.603468","0.015564","0.004019","3.4e-05"
"Collomia wilkenii L.A.Johnson & R.L.Johnson","8","5.571553","0.008299","0.002934","6.4e-05"
"Lepidium flavum Torr.","28","5.610597","0.015585","0.002945","1.8e-05"
"Stipa breviflora Griseb.","55","5.549124","0.018482","0.002492","9e-06"
"Lilaeopsis occidentalis J.M.Coult. & Rose","30","5.620997","0.009482","0.001731","1.7e-05"
"Lupinus subsessilis Benth.","4","5.662948","0.005674","0.002837","0.000127"
"Oenothera villaricae W.Dietr.","2","5.600026","0.015688","0.011093","0.000254"
"Polemonium brandegeei (A.Gray) Greene","24","5.562667","0.012902","0.002634","2.1e-05"
"Puccinellia lemmonii (Vasey) Scribn.","41","5.591346","0.014297","0.002233","1.2e-05"
"Collomia tenella A.Gray","23","5.578368","0.010883","0.002269","2.2e-05"
"Hypericum nudiflorum Michx. ex Willd.","20","5.61852","0.008168","0.001826","2.5e-05"
"Eriastrum densifolium (Benth.) Mason","19","5.615933","0.014567","0.003342","2.7e-05"
"Leucophysalis nana (A.Gray) Averett","18","5.588342","0.012263","0.00289","2.8e-05"
"Cymopterus corrugatus M.E.Jones","16","5.591376","0.004038","0.00101","3.2e-05"
"Salvia congestiflora Epling","6","5.643594","0.007764","0.00317","8.5e-05"
"Angelica ampla A.Nelson","16","5.568536","0.007084","0.001771","3.2e-05"
"Angelica genuflexa Nutt.","56","5.591238","0.020304","0.002713","9e-06"
"Epilobium suffruticosum Nutt.","10","5.571974","0.01522","0.004813","5.1e-05"
"Lomatium junceum Barneby & N.H.Holmgren","2","5.577841","0.000267","0.000189","0.000254"
"Musineon divaricatum (Pursh) Raf.","28","5.573833","0.009603","0.001815","1.8e-05"
"Poa kelloggii Vasey","11","5.621433","0.015168","0.004573","4.6e-05"
"Lupinus shockleyi S.Watson","17","5.618942","0.013261","0.003216","3e-05"
"Hypericum virginicum var. fraseri (Spach) Fernald","7","5.556402","0.023352","0.008826","7.3e-05"
"Hypericum fraseri (Spach) Steud.","40","5.550971","0.021384","0.003381","1.3e-05"
"Epilobium obcordatum A.Gray","25","5.571616","0.014737","0.002947","2e-05"
"Lupinus breweri A.Gray","19","5.584839","0.016588","0.003806","2.7e-05"
"Navarretia sinistra (M.E.Jones) L.A.Johnson","20","5.586686","0.01094","0.002446","2.5e-05"
"Oenothera humifusa Nutt.","26","5.639464","0.021331","0.004183","2e-05"
"Oryctes nevadensis S.Watson","6","5.597483","0.005544","0.002263","8.5e-05"
"Aletes sessiliflorus Theob. & Tseng","9","5.582827","0.006938","0.002313","5.6e-05"
"Zeugites latifolius (E.Fourn.) Hemsl.","9","5.655334","0.014527","0.004842","5.6e-05"
"Tauschia arguta (Torr. & Gray) J.F.Macbr.","13","5.621823","0.009364","0.002597","3.9e-05"
"Salvia vaseyi (Porter) Parish","4","5.628956","0.005899","0.00295","0.000127"
"Lomatium concinnum (Osterh.) Mathias","1","5.57803",NA,NA,"0.000508"
"Danthonia parryi Scribn.","29","5.562616","0.009819","0.001823","1.8e-05"
"Eremothera minor (A.Nelson) W.L.Wagner & Hoch","11","5.588615","0.010002","0.003016","4.6e-05"
"Hypericum densiflorum Pursh","38","5.610093","0.01441","0.002338","1.3e-05"
"Allophyllum integrifolium (Brand) A.D.Grant & V.E.Grant","14","5.592182","0.013396","0.00358","3.6e-05"
"Gilia brecciarum M.E.Jones","17","5.602115","0.012981","0.003148","3e-05"
"Douglasia laevigata A.Gray","15","5.597786","0.018183","0.004695","3.4e-05"
"Neogaerrhinum filipes (A.Gray) Rothm.","14","5.621438","0.010312","0.002756","3.6e-05"
"Schizanthus litoralis Phil.","4","5.632252","0.01822","0.00911","0.000127"
"Clarkia dudleyana (Abrams) J.F.Macbr.","15","5.618715","0.007958","0.002055","3.4e-05"
"Orobanche ballotae A.Pujadas","11","5.622581","0.012751","0.003845","4.6e-05"
"Hormathophylla longicaulis (Boiss.) Cullen & T.R.Dudley","6","5.603572","0.007189","0.002935","8.5e-05"
"Erysimum myriophyllum Lange","8","5.61256","0.012299","0.004348","6.4e-05"
"Sesleria insularis Sommier","5","5.630135","0.009621","0.004303","0.000102"
"Malope trifida Cav.","11","5.636881","0.011978","0.003612","4.6e-05"
"Ferula loscosii (Lange) Willk.","9","5.622702","0.004998","0.001666","5.6e-05"
"Hormathophylla purpurea (Lag. & Rodr.) P.Küpfer","2","5.582691","0.014632","0.010346","0.000254"
"Linaria salzmannii Boiss.","4","5.606871","0.018276","0.009138","0.000127"
"Alyssum cuneifolium Ten.","10","5.590374","0.014173","0.004482","5.1e-05"
"Coincya rupestris Porta & Rigo ex Rouy","1","5.607455",NA,NA,"0.000508"
"Chaenorhinum reyesii (C.Vicioso & Pau) Benedí","13","5.615816","0.006128","0.0017","3.9e-05"
"Linaria thymifolia (Vahl) DC.","2","5.627074","0.005599","0.003959","0.000254"
"Solanum lidii Sunding","4","5.644769","0.012576","0.006288","0.000127"
"Trochiscanthes nodiflorus (Vill.) Koch","3","5.595131","0.006555","0.003785","0.000169"
"Androsace brevis (Hegetschw.) Ces.","1","5.590054",NA,NA,"0.000508"
"Oreochloa disticha (Wulfen) Link","24","5.567636","0.017766","0.003626","2.1e-05"
"Cardamine kitaibelii Bech.","3","5.592868","0.01166","0.006732","0.000169"
"Neogoezia breedlovei Constance","2","5.634071","0.003791","0.002681","0.000254"
"Semiarundinaria yashadake (Makino) Makino","10","5.614837","0.013158","0.004161","5.1e-05"
"Chaenorhinum tenellum (Cav.) Lange","1","5.630315",NA,NA,"0.000508"
"Androsace cylindrica subsp. cylindrica","1","5.593409",NA,NA,"0.000508"
"Androsace cylindrica subsp. willkommii P.Monts.","2","5.604986","0.017952","0.012694","0.000254"
"Androsace ciliata DC.","2","5.571581","0.003228","0.002283","0.000254"
"Lepidium hirtum subsp. hirtum","15","5.610315","0.010059","0.002597","3.4e-05"
"Chamaecrista rossicorum (H.S.Irwin & Barneby) Rando","6","5.657664","0.006295","0.00257","8.5e-05"
"Solanum buddlejifolium Sendtn.","14","5.664966","0.01046","0.002796","3.6e-05"
