"species","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Paspalum wrightii Hitchc. & Chase","45","5.718161","0.004508","0.000672","4e-06"
"Oenothera macrosceles A.Gray","10","5.717646","0.012656","0.004002","1.6e-05"
"Paspalum unispicatum (Scribn. & Merr.) Nash","67","5.713624","0.008123","0.000992","2e-06"
"Uniola pittieri Hack.","28","5.713301","0.007983","0.001509","6e-06"
"Croton magdalenae Millsp.","18","5.718112","0.007898","0.001862","9e-06"
"Phelipanche ramosa (L.) Pomel","39","5.704401","0.011136","0.001783","4e-06"
"Panicum verrucosum Muhl.","90","5.715276","0.007681","0.00081","2e-06"
"Salvia albocaerulea Linden","10","5.698782","0.006895","0.00218","1.6e-05"
"Physalis longifolia Nutt.","115","5.71725","0.008958","0.000835","1e-06"
"Lycianthes moziniana (Dunal) Bitter","28","5.701727","0.01264","0.002389","6e-06"
"Oldenlandia ovata S.Watson","7","5.712899","0.011373","0.004299","2.3e-05"
"Salvia xalapensis Benth.","13","5.704548","0.009509","0.002637","1.2e-05"
"Solanum aphyodendron S.Knapp","119","5.693822","0.015227","0.001396","1e-06"
"Salvia quercetorum Epling","3","5.69851","0.016659","0.009618","5.4e-05"
"Rhynchoglossum azureum (Schltdl.) B.L.Burtt","25","5.694013","0.010114","0.002023","6e-06"
"Linanthus dianthiflorus (Benth.) Greene","19","5.717602","0.018446","0.004232","9e-06"
"Glyceria septentrionalis Hitchc.","121","5.706861","0.010072","0.000916","1e-06"
"Brachiaria plantaginea (Link) Hitchc.","96","5.712171","0.00914","0.000933","2e-06"
"Oenothera deltoides Torr. & Frém.","51","5.736603","0.013765","0.001927","3e-06"
"Solanum bulbocastanum Dunal","33","5.701637","0.011816","0.002057","5e-06"
"Solanum aligerum Schltdl.","73","5.687117","0.017593","0.002059","2e-06"
"Panicum gymnocarpon Elliott","28","5.719001","0.004549","0.00086","6e-06"
"Salvia amarissima Ortega","33","5.703303","0.012848","0.002237","5e-06"
"Salvia nepetoides Kunth","12","5.699826","0.011456","0.003307","1.3e-05"
"Salvia pusilla Fernald","6","5.695111","0.007486","0.003056","2.7e-05"
"Cymopterus acaulis Raf.","69","5.714127","0.01125","0.001354","2e-06"
"Croton axillaris Müll.Arg.","11","5.717517","0.008656","0.00261","1.5e-05"
"Hauya elegans Moc. & Sessé ex DC.","29","5.71053","0.007622","0.001415","6e-06"
"Heliocarpus americanus L.","181","5.704954","0.012754","0.000948","1e-06"
"Croton wigginsii L.C.Wheeler","16","5.739986","0.013752","0.003438","1e-05"
"Solanum schlechtendalianum Walp.","254","5.70959","0.00986","0.000619","1e-06"
"Salvia pinguifolia (Fernald) Wooton & Standl.","20","5.71522","0.009886","0.002211","8e-06"
"Eriastrum sapphirinum (Eastw.) Mason","19","5.72137","0.00887","0.002035","9e-06"
"Malacothamnus fasciculatus (Nutt. ex Torr. & A.Gray) Greene","24","5.710151","0.016111","0.003289","7e-06"
"Solanum grayi Rose","35","5.720527","0.011225","0.001897","5e-06"
"Solanum hindsianum Benth.","43","5.722248","0.015496","0.002363","4e-06"
"Physalis patula Mill.","28","5.705867","0.012893","0.002437","6e-06"
"Muhlenbergia robusta (E.Fourn.) Hitchc.","74","5.702528","0.011861","0.001379","2e-06"
"Ludwigia grandiflora (Michx.) Greuter & Burdet","71","5.71056","0.011515","0.001367","2e-06"
"Muhlenbergia speciosa Vasey","22","5.704341","0.008285","0.001766","7e-06"
"Microchloa kunthii Desv.","263","5.706323","0.015931","0.000982","1e-06"
"Luehea seemannii Planch. & Triana","90","5.712679","0.005628","0.000593","2e-06"
"Aletes acaulis (Torr.) J.M.Coult. & Rose","20","5.706738","0.012447","0.002783","8e-06"
"Croton pottsii var. pottsii","49","5.725471","0.006807","0.000972","3e-06"
"Croton pottsii var. thermophilus (M.C.Johnst.) M.C.Johnst.","2","5.733011","0.005265","0.003723","8.1e-05"
"Croton peraeruginosus Croizat","13","5.719109","0.003088","0.000856","1.2e-05"
"Physalis pruinosa L.","58","5.716346","0.009027","0.001185","3e-06"
"Chusquea circinata Soderstr. & C.E.Calderón","13","5.706275","0.01093","0.003031","1.2e-05"
"Bouteloua media (E.Fourn.) Gould & Kapadia","48","5.714322","0.010767","0.001554","3e-06"
"Oenothera biennis L.","386","5.704025","0.01302","0.000663","0"
"Croton cajucara Benth.","42","5.716657","0.004504","0.000695","4e-06"
"Bothriochloa laguroides (DC.) Herter","73","5.708731","0.010515","0.001231","2e-06"
"Hottonia inflata Elliott","31","5.717537","0.00735","0.00132","5e-06"
"Muhlenbergia macroura (Kunth) Hitchc.","51","5.697044","0.015581","0.002182","3e-06"
"Phlox nivalis Lodd.","7","5.717518","0.0028","0.001058","2.3e-05"
"Croton fantzianus F.Seym.","8","5.719499","0.008801","0.003112","2e-05"
"Briquetia sonorae Fryxell","3","5.726116","0.008868","0.00512","5.4e-05"
"Lycianthes lenta (Cav.) Bitter","89","5.71397","0.009352","0.000991","2e-06"
"Achimenes antirrhina (DC.) C.V.Morton","37","5.703896","0.009524","0.001566","4e-06"
"Setariopsis auriculata (E.Fourn.) Scribn.","66","5.720477","0.009887","0.001217","2e-06"
"Salvia purpusii Brandegee","4","5.715083","0.011659","0.005829","4e-05"
"Drymonia strigosa (Oerst.) Wiehler","14","5.70437","0.01307","0.003493","1.2e-05"
"Ligusticum porteri J.M.Coult. & Rose","58","5.697848","0.012615","0.001656","3e-06"
"Physalis nicandroides Schltdl.","62","5.712358","0.012805","0.001626","3e-06"
"Lysimachia radicans Hook.","27","5.720035","0.002768","0.000533","6e-06"
"Bromus ciliatus L.","525","5.692336","0.013647","0.000596","0"
"Muhlenbergia arizonica Scribn.","33","5.719091","0.01137","0.001979","5e-06"
"Muhlenbergia elongata Scribn. ex Beal","16","5.722179","0.01288","0.00322","1e-05"
"Lupinus sparsiflorus Benth.","63","5.730249","0.015067","0.001898","3e-06"
"Bouteloua johnstonii Swallen","5","5.720695","0.010335","0.004622","3.2e-05"
"Nicotiana clevelandii A.Gray","44","5.72436","0.018109","0.00273","4e-06"
"Solanum hjertingii Hawkes","7","5.701836","0.019265","0.007281","2.3e-05"
"Loeselia glandulosa (Cav.) G.Don","95","5.708791","0.011098","0.001139","2e-06"
"Phlox drummondii Hook.","49","5.71933","0.007579","0.001083","3e-06"
"Muhlenbergia montana (Nutt.) Hitchc.","138","5.703468","0.012477","0.001062","1e-06"
"Achimenes erecta (Lam.) H.P.Fuchs","35","5.705701","0.009806","0.001658","5e-06"
"Phlox longifolia Nutt.","132","5.710427","0.01172","0.00102","1e-06"
"Stenaria nigricans (Lam.) Terrell","29","5.715672","0.006703","0.001245","6e-06"
"Stenaria nigricans var. nigricans","44","5.720474","0.007028","0.00106","4e-06"
"Solanum heterodoxum Dunal","54","5.714323","0.014318","0.001948","3e-06"
"Sium suave Walter","487","5.698657","0.012201","0.000553","0"
"Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.","97","5.713807","0.00777","0.000789","2e-06"
"Solanum lanceifolium Jacq.","110","5.709465","0.011465","0.001093","1e-06"
"Poa sylvestris A.Gray","152","5.713187","0.007284","0.000591","1e-06"
"Draba jorullensis Kunth","12","5.667508","0.023124","0.006675","1.3e-05"
"Draba mexicana Rose","2","5.683199","0.012752","0.009017","8.1e-05"
"Croton conduplicatus Kunth","34","5.715114","0.008461","0.001451","5e-06"
"Croton sonorae Torr.","39","5.725453","0.011969","0.001917","4e-06"
"Salvia carduacea Benth.","21","5.725467","0.013342","0.002911","8e-06"
"Salvia concolor Lamb. ex Benth.","11","5.689409","0.005331","0.001607","1.5e-05"
"Lysimachia ciliata L.","382","5.704186","0.010549","0.00054","0"
"Aristida divaricata Humb. & Bonpl. ex Willd.","150","5.714438","0.012866","0.001051","1e-06"
"Salvia oaxacana Fernald","5","5.686712","0.007999","0.003577","3.2e-05"
"Salvia leucophylla Greene","14","5.710632","0.010971","0.002932","1.2e-05"
"Panicum mertensii Roth","62","5.716341","0.006105","0.000775","3e-06"
"Paspalum virgatum L.","259","5.713403","0.008174","0.000508","1e-06"
"Croton cuyabensis Pilg.","6","5.721895","0.000447","0.000182","2.7e-05"
"Conopholis alpina Liebm.","67","5.703684","0.013187","0.001611","2e-06"
"Perideridia gairdneri (Hook. & Arn.) Mathias","71","5.699591","0.010484","0.001244","2e-06"
"Oenothera elata Kunth","69","5.710929","0.012779","0.001538","2e-06"
"Salvia lasiantha Benth.","31","5.702828","0.015115","0.002715","5e-06"
"Muhlenbergia repens (J.Presl) Hitchc.","93","5.711628","0.013408","0.00139","2e-06"
"Pennisetum villosum Fresen.","70","5.706782","0.015591","0.001863","2e-06"
"Solanum diphyllum L.","112","5.713491","0.010656","0.001007","1e-06"
"Monanthochloe littoralis Engelm.","50","5.719657","0.010234","0.001447","3e-06"
"Erysimum asperum (Nutt.) DC.","197","5.70796","0.012557","0.000895","1e-06"
"Croton glabellus L.","33","5.716905","0.006127","0.001067","5e-06"
"Croton gossypiifolius Vahl","35","5.701108","0.013238","0.002238","5e-06"
"Solanum mitlense Dunal","18","5.706471","0.011931","0.002812","9e-06"
"Salvia pennellii Epling","6","5.703004","0.011584","0.004729","2.7e-05"
"Codonanthe macradenia Donn.Sm.","17","5.707402","0.008131","0.001972","1e-05"
"Salvia villosa Fernald","11","5.705429","0.00864","0.002605","1.5e-05"
"Hymenachne amplexicaulis (Rudge) Nees","321","5.715809","0.006974","0.000389","1e-06"
"Solanum hirtum Vahl","118","5.712548","0.01099","0.001012","1e-06"
"Arracacia tolucensis (Spreng.) Hemsl.","25","5.696331","0.014243","0.002849","6e-06"
"Hilaria jamesii (Torr.) Benth.","108","5.718764","0.010612","0.001021","1e-06"
"Isachne arundinacea (Sw.) Griseb.","76","5.695343","0.015033","0.001724","2e-06"
"Physalis cordata Mill.","68","5.710677","0.012088","0.001466","2e-06"
"Spartina foliosa Trin.","16","5.7153","0.01141","0.002852","1e-05"
"Lycium torreyi A.Gray","56","5.731718","0.014852","0.001985","3e-06"
"Fuchsia paniculata Lindl.","31","5.693782","0.013306","0.00239","5e-06"
"Fuchsia arborescens Sims","37","5.695736","0.010603","0.001743","4e-06"
"Salvia pulchella DC.","8","5.693032","0.012556","0.004439","2e-05"
"Zea perennis (Hitchc.) Reeves & Mangelsd.","5","5.709389","0.005249","0.002347","3.2e-05"
"Phlox divaricata L.","175","5.711089","0.008862","0.00067","1e-06"
"Taenidia integerrima (L.) Drude","146","5.70749","0.01027","0.00085","1e-06"
"Lycium macrodon A.Gray","4","5.741131","0.008582","0.004291","4e-05"
"Tristachya avenacea (J.Presl) Scribn. & Merr.","25","5.712138","0.00939","0.001878","6e-06"
"Festuca ligulata Swallen","4","5.704357","0.004687","0.002344","4e-05"
"Salvia reptans Jacq.","23","5.705041","0.010453","0.00218","7e-06"
"Salvia leptophylla Benth.","17","5.708043","0.008495","0.00206","1e-05"
"Streptanthus bracteatus A.Gray","3","5.726574","0.002773","0.001601","5.4e-05"
"Selenia aurea Nutt.","18","5.721455","0.002764","0.000651","9e-06"
"Chasmanthium curvifolium (J.Valdés, Morden & S.L.Hatch) Wipff & S.D.Jones","1","5.704615",NA,NA,"0.000162"
"Aristida californica Thurb.","37","5.736548","0.013587","0.002234","4e-06"
"Trientalis borealis Raf.","242","5.68973","0.010921","0.000702","1e-06"
"Conioselinum chinense (L.) Britton, Sterns & Poggenb.","90","5.684417","0.016484","0.001738","2e-06"
"Primula laurentiana Fernald","23","5.678915","0.00831","0.001733","7e-06"
"Dodecatheon frigidum Cham. & Schltdl.","134","5.661779","0.008132","0.000702","1e-06"
"Paspalum pilosum Lam.","109","5.708592","0.008965","0.000859","1e-06"
"Panicum polycomum Trin.","37","5.710152","0.007768","0.001277","4e-06"
"Thrasya petrosa (Trin.) Chase","75","5.713468","0.008808","0.001017","2e-06"
"Solanum polytrichum Moric.","25","5.710241","0.006534","0.001307","6e-06"
"Galianthe brasiliensis (Spreng.) E.L.Cabral & Bacigalupo","83","5.704955","0.007701","0.000845","2e-06"
"Chamaecrista glaucofilix (H.S.Irwin & Barneby) H.S.Irwin & Barneby","2","5.697424","0.004507","0.003187","8.1e-05"
"Chamaecrista confertiformis (H.S.Irwin & Barneby) Conc., L.P.Queiroz & G.P.Lewis","2","5.705613","0.002353","0.001664","8.1e-05"
"Panicum wettsteinii Hack.","17","5.704943","0.007312","0.001773","1e-05"
"Paliavana tenuiflora Mansf.","25","5.710077","0.005079","0.001016","6e-06"
"Panicum pilosum Sw.","363","5.711639","0.008652","0.000454","0"
"Setaria scandens Schrad.","75","5.710605","0.013156","0.001519","2e-06"
"Sinningia barbata (Nees & Mart.) G.Nicholson","21","5.707141","0.004408","0.000962","8e-06"
"Dyssochroma viridiflora (Sims) Miers","33","5.703926","0.009451","0.001645","5e-06"
"Solanum rupincola Sendtn.","20","5.708409","0.005253","0.001175","8e-06"
"Croton luetzelburgii Pax & K.Hoffm.","5","5.713973","0.011875","0.005311","3.2e-05"
"Chamaecrista desvauxii var. mollissima (Benth.) H.S.Irwin & Barneby","123","5.711986","0.008663","0.000781","1e-06"
"Chusquea bambusoides (Raddi) Hack.","35","5.705635","0.005938","0.001004","5e-06"
"Solanum reflexiflorum Moric. ex Dunal","15","5.707885","0.004845","0.001251","1.1e-05"
"Nematanthus corticola Schrad.","4","5.702274","0.004336","0.002168","4e-05"
"Hydrogaster trinervis Kuhlm.","13","5.710992","0.004082","0.001132","1.2e-05"
"Aureliana fasciculata (Vell.) Sendtn.","80","5.705691","0.00796","0.00089","2e-06"
"Croton heterocalyx Baill.","10","5.711214","0.004087","0.001292","1.6e-05"
"Lasiacis sorghoidea (Ham.) Hitchc. & Chase","352","5.711039","0.009702","0.000517","0"
"Codonanthe cordifolia Chautems","21","5.699251","0.00675","0.001473","8e-06"
"Athenaea pogogena (Moric.) Sendtn.","15","5.701335","0.008421","0.002174","1.1e-05"
"Columnea sanguinea (Pers.) Hanst.","69","5.697854","0.013698","0.001649","2e-06"
"Pseudechinolaena polystachya (Kunth) Stapf","314","5.703378","0.012215","0.000689","1e-06"
"Solanum acerifolium Humb. & Bonpl. ex Dunal","110","5.696594","0.013758","0.001312","1e-06"
"Croton dichrous Müll.Arg.","7","5.689629","0.013517","0.005109","2.3e-05"
"Solanum asterophorum Mart.","38","5.710936","0.005214","0.000846","4e-06"
"Eremocaulon aureofimbriatum Soderstr. & Londoño","4","5.71108","0.004974","0.002487","4e-05"
"Aristida torta (Nees) Kunth","84","5.712516","0.008215","0.000896","2e-06"
"Raddia brasiliensis Bertol.","34","5.71276","0.006592","0.001131","5e-06"
"Panicum animarum Renvoize","1","5.699607",NA,NA,"0.000162"
"Solanum stenandrum Sendtn.","32","5.710649","0.007439","0.001315","5e-06"
"Eragrostis polytricha Nees","100","5.703429","0.011085","0.001108","2e-06"
"Chamaecrista urophyllidia (H.S.Irwin & Barneby) H.S.Irwin & Barneby","7","5.706388","0.008937","0.003378","2.3e-05"
"Croton sphaerogynus Baill.","10","5.709659","0.003641","0.001151","1.6e-05"
"Chamaecrista brachystachya (Benth.) Conc., L.P.Queiroz & G.P.Lewis","22","5.706913","0.005839","0.001245","7e-06"
"Panicum stoloniferum Poir.","128","5.712612","0.008379","0.000741","1e-06"
"Sinningia cooperi (Paxton) Wiehler","12","5.694419","0.009655","0.002787","1.3e-05"
"Croton sapiifolius Müll.Arg.","1","5.706279",NA,NA,"0.000162"
"Chusquea ramosissima Lindm.","61","5.707385","0.00577","0.000739","3e-06"
"Chamaecrista philippii (H.S.Irwin & Barneby) H.S.Irwin & Barneby","4","5.704015","0.006864","0.003432","4e-05"
"Acroceras zizanioides (Kunth) Dandy","377","5.714403","0.009835","0.000507","0"
"Croton echioides Baill.","52","5.719506","0.006888","0.000955","3e-06"
"Sinningia incarnata (Aubl.) D.L.Denham","73","5.709728","0.011962","0.0014","2e-06"
"Croton cordiifolius Baill.","14","5.714062","0.010097","0.002699","1.2e-05"
"Chamaecrista unijuga (Benth.) Conc., L.P.Queiroz & G.P.Lewis","2","5.713072","0.001635","0.001156","8.1e-05"
"Panicum trinii Kunth","8","5.706678","0.006232","0.002203","2e-05"
"Nematanthus crassifolius (Schott) Wiehler","11","5.705214","0.003961","0.001194","1.5e-05"
"Paspalum millegrana Schrad. ex Schult.","42","5.713706","0.006281","0.000969","4e-06"
"Pharus latifolius L.","198","5.711159","0.007796","0.000554","1e-06"
"Aristida capillacea Lam.","127","5.715628","0.00873","0.000775","1e-06"
"Panicum marauense Renvoize & Zuloaga","3","5.709819","0.001164","0.000672","5.4e-05"
"Chamaecrista rotundifolia var. grandiflora (Benth.) H.S.Irwin & Barneby","42","5.714167","0.00667","0.001029","4e-06"
"Croton velutinus Baill.","11","5.708797","0.006295","0.001898","1.5e-05"
"Sinningia magnifica (Otto & A.Dietr.) Wiehler","20","5.69883","0.00926","0.002071","8e-06"
"Sinningia elatior (Kunth) Chautems","143","5.710619","0.008493","0.00071","1e-06"
"Chamaecrista nictitans subsp. disadena (Steud.) H.S.Irwin & Barneby","62","5.711274","0.010136","0.001287","3e-06"
"Chamaecrista nictitans var. ramosa (Vogel) H.S.Irwin & Barneby","54","5.712266","0.009874","0.001344","3e-06"
"Chamaecrista nictitans subsp. brachypoda (Benth.) H.S.Irwin & Barneby","55","5.716912","0.005903","0.000796","3e-06"
"Vanhouttea calcarata Lem.","7","5.702497","0.007305","0.002761","2.3e-05"
"Setaria scabrifolia (Nees) Kunth","36","5.707991","0.008115","0.001353","4e-06"
"Homolepis isocalycina (G.Mey.) Chase","11","5.705107","0.007084","0.002136","1.5e-05"
"Heteranthia decipiens Nees & Mart.","6","5.710034","0.003913","0.001597","2.7e-05"
"Solanum hexandrum Vell.","21","5.70916","0.005061","0.001104","8e-06"
"Nematanthus hirtellus (Schott) Wiehler","6","5.696764","0.010935","0.004464","2.7e-05"
"Sinningia brasiliensis (Regel & E.Schmidt) Wiehler & Chautems","19","5.71039","0.004692","0.001076","9e-06"
"Axonopus brasiliensis (Spreng.) Kuhlm.","84","5.710296","0.009434","0.001029","2e-06"
"Chamaecrista roraimae (Benth.) Gleason","20","5.711666","0.00863","0.00193","8e-06"
"Gymnopogon foliosus (Willd.) Nees","122","5.71726","0.006602","0.000598","1e-06"
"Chamaecrista sincorana (Harms) H.S.Irwin & Barneby","2","5.704255","0.010366","0.00733","8.1e-05"
"Panicum chapadense Swallen","11","5.713117","0.00824","0.002484","1.5e-05"
"Solanum uncinellum Lindl.","154","5.71049","0.010151","0.000818","1e-06"
"Codonanthe gracilis (Mart.) Hanst.","24","5.705914","0.006358","0.001298","7e-06"
"Chamaecrista decora (H.S.Irwin & Barneby) Conc., L.P.Queiroz & G.P.Lewis","3","5.704161","0.005556","0.003208","5.4e-05"
"Panicum cumbucanum Renvoize","3","5.704388","0.004143","0.002392","5.4e-05"
"Panicum pseudisachne Mez","22","5.707858","0.006758","0.001441","7e-06"
"Panicum rudgei Roem. & Schult.","172","5.713489","0.006573","0.000501","1e-06"
"Chamaecrista venulosa (Benth.) H.S.Irwin & Barneby","10","5.701532","0.00574","0.001815","1.6e-05"
"Panicum sacciolepoides Renvoize & Zuloaga","4","5.710095","0.001721","0.000861","4e-05"
"Chamaecrista belemii (H.S.Irwin & Barneby) H.S.Irwin & Barneby","24","5.714489","0.009265","0.001891","7e-06"
"Chusquea oxylepis (Hack.) Ekman","24","5.705098","0.005992","0.001223","7e-06"
"Croton spruceanus Benth.","26","5.712473","0.007621","0.001495","6e-06"
"Nicotiana bonariensis Lehm.","25","5.701272","0.009953","0.001991","6e-06"
"Alvimia gracilis Soderstr. & Londoño","4","5.707857","0.000684","0.000342","4e-05"
"Setaria vulpiseta (Lam.) Roem. & Schult.","218","5.71333","0.008698","0.000589","1e-06"
"Solanum stagnale Moric.","7","5.711301","0.00146","0.000552","2.3e-05"
"Solanum rugosum Dunal","183","5.711384","0.008151","0.000603","1e-06"
"Nematanthus albus Chautems","8","5.701521","0.004447","0.001572","2e-05"
"Chloris pycnothrix Trin.","206","5.710107","0.009974","0.000695","1e-06"
"Atractantha radiata McClure","4","5.708852","0.001633","0.000816","4e-05"
"Croton macrobothrys Baill.","32","5.704227","0.007028","0.001242","5e-06"
"Solanum sessiliflorum Dunal","94","5.70768","0.006397","0.00066","2e-06"
