"species","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Hordeum stenostachys Godr.","93","6.530341","0.659735","0.068411","0.00251"
"Paspalum dasypleurum Kunze ex É.Desv.","5","7.087488","0.383937","0.171702","0.046686"
"Piptochaetium lasianthum Griseb.","27","7.129379","0.290296","0.055867","0.008645"
"Piptochaetium uruguense Griseb.","20","7.230527","0.263755","0.058977","0.011671"
"Paspalum conduplicatum Canto-Dorow, Valls & Longhi-Wagner","7","7.467818","0.197698","0.074723","0.033347"
"Hordeum euclaston Steud.","54","6.394488","0.73103","0.099481","0.004323"
"Salvia cerradicola E.P.Santos","4","7.393317","0.016306","0.008153","0.058357"
"Lupinus reitzii Burkart ex M.Pinheiro & Miotto","11","7.541757","0.179501","0.054122","0.021221"
"Sinningia macrostachya (Lindl.) Chautems","8","7.374597","0.161966","0.057264","0.029178"
"Chamaecrista multipennis (H.S.Irwin & Barneby) H.S.Irwin & Barneby","5","7.098259","0.110412","0.049378","0.046686"
"Chamaecrista cipoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","4","7.161069","0.320836","0.160418","0.058357"
"Canastra lanceolata (Filg.) Morrone, Zuloaga, Davidse & Filg.","3","7.525999","0.079951","0.04616","0.077809"
"Festuca ulochaeta Steud.","18","7.439217","0.254831","0.060064","0.012968"
"Paspalum filifolium Nees ex Steud.","4","7.473028","0.122262","0.061131","0.058357"
"Tripsacum australe Cutler & E.S.Anderson","21","7.407654","0.362522","0.079109","0.011116"
"Cirsium monspessulanum (L.) Hill","42","6.503157","0.381826","0.058917","0.005558"
"Arabis serpyllifolia Vill.","15","6.916493","0.443239","0.114444","0.015562"
"Festuca indigesta Boiss.","26","6.755507","0.387059","0.075909","0.008978"
"Festuca hystrix Boiss.","31","6.44334","0.336518","0.06044","0.00753"
"Daucus durieua Lange","39","6.304312","0.329608","0.05278","0.005985"
"Festuca iberica (Hack.) K.Richt.","19","6.738476","0.346421","0.079474","0.012286"
"Cardamine raphanifolia Pourr.","13","6.894747","0.341231","0.09464","0.017956"
"Phelipanche nana (Reut.) Soják","24","6.520882","0.30017","0.061272","0.009726"
"Antinoria agrostidea (DC.) Parl.","28","6.639269","0.383766","0.072525","0.008337"
"Linaria incarnata (Vent.) Spreng.","18","6.445124","0.265933","0.062681","0.012968"
"Festuca ampla Hack.","38","6.484091","0.26126","0.042382","0.006143"
"Stipa lagascae Roem. & Schult.","44","6.181089","0.503409","0.075892","0.005305"
"Festuca burnatii St.-Yves","4","7.121821","0.009897","0.004948","0.058357"
"Festuca rivularis Boiss.","21","6.92332","0.323532","0.0706","0.011116"
"Festuca elegans Boiss.","24","6.70048","0.333507","0.068077","0.009726"
"Linaria badalii Willk.","21","6.590554","0.472848","0.103184","0.011116"
"Chaenorhinum origanifolium (L.) Kostel.","27","6.482302","0.460955","0.088711","0.008645"
"Trisetum hispidum Lange","13","6.775286","0.283863","0.078729","0.017956"
"Festuca summilusitana Franco & Rocha Afonso","9","7.087493","0.201832","0.067277","0.025936"
"Ammoides pusilla (Brot.) Breistr.","66","6.318472","0.4002","0.049261","0.003537"
"Asperula hirta Ramond","7","7.2912","0.209922","0.079343","0.033347"
"Draba dedeana Boiss. & Reut.","18","6.684415","0.422341","0.099547","0.012968"
"Helictotrichon sedenense (Clarion ex DC.) Holub","18","6.829095","0.481713","0.113541","0.012968"
"Antirrhinum charidemi Lange","3","6.118741","0.391978","0.226309","0.077809"
"Linaria triornithophora (L.) Willd.","28","6.891026","0.303919","0.057435","0.008337"
"Selinum broteri Hoffmanns. & Link","3","6.91539","0.334399","0.193065","0.077809"
"Linaria platycalyx Boiss.","2","6.552742","0.290412","0.205352","0.116714"
"Galium laevigatum L.","16","7.022026","0.399521","0.09988","0.014589"
"Festuca nigrescens Lam.","61","6.871843","0.343637","0.043998","0.003827"
"Spartina maritima (Curtis) Fernald","39","6.634027","0.72153","0.115537","0.005985"
"Festuca eskia Ramond ex DC.","12","7.102312","0.282818","0.081643","0.019452"
"Lepidium subulatum L.","27","6.185379","0.3851","0.074113","0.008645"
"Anarrhinum duriminium (Brot.) Pers.","5","7.060679","0.352904","0.157823","0.046686"
"Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz","37","6.4212","0.284003","0.04669","0.006309"
"Carduus carlinoides Gouan","12","6.926951","0.53118","0.153338","0.019452"
"Pimpinella siifolia Leresche","6","7.030974","0.309355","0.126294","0.038905"
"Wangenheimia lima (L.) Trin.","24","6.020433","0.233015","0.047564","0.009726"
"Festuca rothmaleri (Litard.) Markgr.-Dann.","20","6.77301","0.42087","0.094109","0.011671"
"Periballia involucrata (Cav.) Janka","27","6.536254","0.371748","0.071543","0.008645"
"Orobanche santolinae Loscos & Pardo","13","6.388832","0.34116","0.094621","0.017956"
"Chaenorhinum exile (Coss. & Kralik) Lange","13","5.953898","0.231036","0.064078","0.017956"
"Festuca plicata Hack.","12","6.46126","0.392285","0.113243","0.019452"
"Avena strigosa Schreb.","5","6.458957","0.383461","0.171489","0.046686"
"Onopordum nervosum Boiss.","40","6.193666","0.375181","0.059321","0.005836"
"Helictotrichon cantabricum (Lag.) Gervais","12","6.822476","0.376645","0.108728","0.019452"
"Stipa parviflora Desf.","58","5.91522","0.44546","0.058492","0.004025"
"Spartina versicolor Fabre","15","6.557154","0.252542","0.065206","0.015562"
"Androsace cantabrica (Losa & P.Monts.) Kress","1","7.023759",NA,NA,"0.233428"
"Androsace puberula Jord. & Fourr.","3","6.854278","0.402484","0.232374","0.077809"
"Androsace adfinis Biroli","1","6.873164",NA,NA,"0.233428"
"Androsace brigantiaca Jord. & Fourr.","1","6.934397",NA,NA,"0.233428"
"Antirrhinum graniticum Rothm.","25","6.497916","0.288644","0.057729","0.009337"
"Erysimum duriaei Boiss.","8","6.920044","0.128718","0.045509","0.029178"
"Erysimum grandiflorum Desf.","10","6.279268","0.615237","0.194555","0.023343"
"Holcus gayanus Boiss.","13","6.965807","0.182003","0.050479","0.017956"
"Selinum pyrenaeum (L.) Gouan","11","7.085207","0.177478","0.053512","0.021221"
"Festuca glacialis (Miégev. ex Hack.) K.Richt.","5","7.132188","0.241093","0.10782","0.046686"
"Helictotrichon filifolium (Lag.) Henrard","22","6.383783","0.354887","0.075662","0.01061"
"Stipa iberica Martinovský","38","6.357481","0.272913","0.044272","0.006143"
"Linaria amoi Campo ex Amo","2","6.261157","0.3396","0.240133","0.116714"
"Antirrhinum pulverulentum Lázaro Ibiza","6","6.295627","0.135777","0.055431","0.038905"
"Pastinaca lucida L.","2","6.808729","0.159707","0.11293","0.116714"
"Arrhenatherum album (Vahl) Clayton","55","6.438295","0.304205","0.041019","0.004244"
"Staehelina dubia L.","76","6.434737","0.327649","0.037584","0.003071"
"Linaria glacialis Boiss.","2","5.871602","0.606958","0.429184","0.116714"
"Galium arenarium Loisel.","7","6.967966","0.2363","0.089313","0.033347"
"Linaria amethystea (Vent.) Hoffmanns. & Link","39","6.433573","0.32166","0.051507","0.005985"
"Bupleurum fruticescens Loefl. ex L.","36","6.259634","0.378376","0.063063","0.006484"
"Stipa gigantea Link","38","6.51834","0.353841","0.057401","0.006143"
"Lolium canariense Steud.","8","5.560637","0.381262","0.134796","0.029178"
"Orobanche teucrii Holandre","38","6.795323","0.303887","0.049297","0.006143"
"Festuca gautieri (Hack.) K.Richt.","22","6.639607","0.47435","0.101132","0.01061"
"Antirrhinum majus L.","45","6.557976","0.380293","0.056691","0.005187"
"Endressia castellana Coincy","14","6.652391","0.338611","0.090498","0.016673"
"Arabis stenocarpa Boiss. & Reut.","25","6.512651","0.369434","0.073887","0.009337"
"Stipa juncea L.","37","6.237278","0.383931","0.063118","0.006309"
"Festuca nevadensis (Hack.) Markgr.-Dann.","11","6.669354","0.244969","0.073861","0.021221"
"Brassica barrelieri (L.) Janka","37","6.340392","0.415539","0.068314","0.006309"
"Cymbalaria aequitriloba (Viv.) A.Chev.","7","6.799032","0.239771","0.090625","0.033347"
"Crambe filiformis Jacq.","24","6.146386","0.575988","0.117573","0.009726"
"Linaria verticillata Boiss.","8","6.28657","0.408714","0.144502","0.029178"
"Linaria lilacina Lange","4","6.664922","0.169724","0.084862","0.058357"
"Linaria anticaria Boiss. & Reut.","8","6.393536","0.358001","0.126572","0.029178"
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo","13","6.458732","0.313722","0.087011","0.017956"
"Linaria almijarensis Campo & Amo","1","6.335054",NA,NA,"0.233428"
"Stoibrax dichotomum (L.) Raf.","16","6.046949","0.440813","0.110203","0.014589"
"Daucus crinitus Desf.","43","6.372632","0.411793","0.062798","0.005429"
"Antirrhinum meonanthum Hoffmanns. & Link","23","6.817584","0.27666","0.057688","0.010149"
"Hormathophylla spinosa (L.) P.Küpfer","38","6.431122","0.35555","0.057678","0.006143"
"Centaurea lagascana Graells","9","6.806972","0.259621","0.08654","0.025936"
"Mandragora autumnalis Bertol.","34","6.340439","0.421868","0.07235","0.006866"
"Mandragora officinarum L.","2","6.948969","0.741189","0.5241","0.116714"
"Vulpia fontquerana Melderis & Stace","2","6.316145","0.063862","0.045157","0.116714"
"Cheirolophus teydis (C.Sm.) G.López","3","5.790981","0.055277","0.031914","0.077809"
"Asarina procumbens Mill.","4","6.630092","0.281875","0.140937","0.058357"
"Festuca queriana Litard.","2","6.813505","0.168211","0.118943","0.116714"
"Ammochloa palaestina Boiss.","12","5.469485","0.965994","0.278858","0.019452"
"Erysimum mediohispanicum Polatschek","29","6.396471","0.39331","0.073036","0.008049"
"Salvia phlomoides Asso","12","6.27456","0.261777","0.075569","0.019452"
"Coincya monensis (L.) Greuter & Burdet","35","6.619809","0.424101","0.071686","0.006669"
"Arabis planisiliqua (Pers.) Rchb.","64","6.475914","0.324159","0.04052","0.003647"
"Orobanche foetida Poir.","27","6.414477","0.311201","0.059891","0.008645"
"Antirrhinum mollissimum (Pau) Rothm.","3","6.147558","0.302819","0.174833","0.077809"
"Sesleria argentea (Savi) Savi","19","6.791337","0.253068","0.058058","0.012286"
"Brassica repanda (Willd.) DC.","26","6.433546","0.336015","0.065898","0.008978"
"Narduroides salzmannii (Boiss.) Rouy","34","6.301416","0.349246","0.059895","0.006866"
"Anarrhinum longipedicellatum R.Fern.","1","7.022868",NA,NA,"0.233428"
"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.","13","5.936655","0.337759","0.093677","0.017956"
"Linaria oligantha Lange","10","6.170884","0.326867","0.103364","0.023343"
"Chaenorhinum glareosum (Boiss.) Willk.","1","6.44254",NA,NA,"0.233428"
"Trisetaria panicea (Lam.) Paunero","55","6.26057","0.678399","0.091475","0.004244"
"Linaria nevadensis (Boiss.) Boiss. & Reut.","2","6.283972","0.212944","0.150574","0.116714"
"Lupinus luteus L.","35","6.610532","0.317194","0.053616","0.006669"
"Salvia sclareoides Brot.","10","6.501562","0.152605","0.048258","0.023343"
"Trisetaria ovata (Pers.) Paunero","6","6.702154","0.488845","0.19957","0.038905"
"Bupleurum angulosum L.","12","7.007102","0.281634","0.081301","0.019452"
"Arabis nova subsp. nova","7","6.680123","0.16379","0.061907","0.033347"
"Arabis montbretiana Boiss.","10","6.068047","0.499349","0.157908","0.023343"
"Anthoxanthum amarum Brot.","10","7.071494","0.222957","0.070505","0.023343"
"Lycium europaeum L.","44","6.185888","0.342356","0.051612","0.005305"
"Antirrhinum lopesianum Rothm.","2","6.477599","0.435561","0.307988","0.116714"
"Antirrhinum grosii Font Quer","2","7.161814","0.02797","0.019778","0.116714"
"Galium valentinum Lange","9","6.161722","0.22059","0.07353","0.025936"
"Chaenorhinum robustum Loscos","15","6.230968","0.285175","0.073632","0.015562"
"Salvia canariensis L.","3","5.423407","0.453404","0.261773","0.077809"
"Elymus pycnanthus (Godr.) Melderis","19","6.59604","0.405576","0.093046","0.012286"
"Linaria cavanillesii Chav.","5","6.222729","0.24954","0.111598","0.046686"
"Alyssum granatense Boiss. & Reut.","62","6.255019","0.364616","0.046306","0.003765"
"Stipa barbata Desf.","44","6.010604","0.410434","0.061875","0.005305"
"Linaria viscosa (L.) Dum.Cours.","26","6.458366","0.214217","0.042011","0.008978"
"Smyrnium rotundifolium Mill.","11","6.580398","0.235146","0.070899","0.021221"
"Linaria pedunculata (L.) Chaz.","12","6.264764","0.374929","0.108233","0.019452"
"Brassica oxyrrhina Coss.","22","6.334432","0.300734","0.064117","0.01061"
"Crucianella patula L.","31","6.126969","0.315062","0.056587","0.00753"
"Bunium balearicum (Sennen) Mateo & López Udias","6","6.237049","0.252225","0.10297","0.038905"
"Gaudinia hispanica Stace & T.G.Tutin","2","6.656824","0.413054","0.292073","0.116714"
"Lupinus hispanicus Boiss. & Reut.","32","6.554463","0.336589","0.059501","0.007295"
"Phelipanche inexspectata Carlón, G.Gómez, M.Laínz, G.Moreno, Ó.Sánchez & Schneew.","3","6.571811","0.361224","0.208553","0.077809"
"Festuca pyrenaica Reut.","4","7.102007","0.180997","0.090498","0.058357"
"Bupleurum acutifolium Boiss.","5","6.303285","0.519312","0.232243","0.046686"
"Chaenorhinum grandiflorum (Coss.) Willk.","4","5.769338","0.416605","0.208303","0.058357"
"Lygeum spartum Loefl. ex L.","48","5.889921","0.464359","0.067024","0.004863"
"Antirrhinum molle L.","6","6.422595","0.335906","0.137133","0.038905"
"Arabis juressi Rothm.","4","7.111921","0.372388","0.186194","0.058357"
"Euclidium syriacum (L.) R.Br.","45","5.84344","0.616957","0.091971","0.005187"
"Lepidium villarsii subsp. villarsii","10","6.488772","0.380287","0.120257","0.023343"
"Linaria orbensis Carretero & Boira","1","6.232448",NA,NA,"0.233428"
"Linaria nivea Boiss. & Reut.","11","6.594927","0.309799","0.093408","0.021221"
"Poa laxa Haenke","22","7.016892","0.269595","0.057478","0.01061"
"Vella lucentina M.B.Crespo","1","5.902633",NA,NA,"0.233428"
"Phalaris brachystachys Link","64","6.371151","0.358236","0.04478","0.003647"
"Pseudorlaya minuscula (Pau ex Font Quer) Laínz","10","6.651762","0.304309","0.096231","0.023343"
"Ptilostemon hispanicus (Lam.) Greuter","10","6.360965","0.21504","0.068002","0.023343"
"Linaria polygalifolia subsp. aguillonensis (García Mart.) Castrov. & Lago","2","6.977723","0.00989","0.006993","0.116714"
"Linaria polygalifolia subsp. lamarckii (Rouy) D.A.Sutton","1","6.519147",NA,NA,"0.233428"
"Linaria polygalifolia Hoffmanns. & Link","4","7.236377","0.103762","0.051881","0.058357"
"Linaria depauperata Leresche ex Lange","6","6.184802","0.230055","0.09392","0.038905"
"Linaria depauperata subsp. ilergabona (M.B.Crespo & Arán) L.Sáez","1","6.2106",NA,NA,"0.233428"
"Linaria depauperata var. hegelmaieri (Lange) Nyman","1","6.522093",NA,NA,"0.233428"
"Linaria clementei Haens. ex Boiss.","3","6.574897","0.06882","0.039733","0.077809"
"Volutaria muricata (L.) Maire","23","5.907168","0.575731","0.120048","0.010149"
"Chaenorhinum villosum (L.) Lange","20","6.438357","0.341413","0.076342","0.011671"
"Carlina falcata Svent.","1","5.805135",NA,NA,"0.233428"
"Stipa brachychaeta Godr.","4","6.608688","0.176139","0.08807","0.058357"
"Hormathophylla cadevalliana (Pau) T.R.Dudley","3","6.121816","0.268191","0.15484","0.077809"
"Cynara cardunculus L.","50","6.254373","0.361465","0.051119","0.004669"
"Antirrhinum microphyllum Rothm.","1","6.448889",NA,NA,"0.233428"
"Linaria glauca subsp. olcadium Valdés & D.A.Webb","1","5.932245",NA,NA,"0.233428"
"Magydaris panacifolia (Vahl) Lange","25","6.482879","0.216204","0.043241","0.009337"
"Antirrhinum sempervirens Lapeyr.","8","6.734227","0.449288","0.158847","0.029178"
"Linaria nigricans Lange","3","5.615928","0.342553","0.197773","0.077809"
"Salvia candelabrum Boiss.","7","6.343591","0.365572","0.138173","0.033347"
"Festuca durandoi Clauson","11","6.622837","0.509462","0.153609","0.021221"
"Stipa tenacissima L.","48","5.95183","0.782652","0.112966","0.004863"
"Linaria latifolia Desf.","12","6.339389","0.196035","0.05659","0.019452"
"Physalis alkekengi L.","59","6.6028","0.442861","0.057656","0.003956"
"Trisetaria dufourei (Boiss. & Reut.) Paunero","4","6.429981","0.037922","0.018961","0.058357"
"Chaenorhinum macropodum (Boiss. & Reut.) Lange","5","6.427182","0.204282","0.091358","0.046686"
"Chaetopogon fasciculatus (Link) Hayek","16","6.384099","0.149712","0.037428","0.014589"
"Draba hispanica Boiss.","32","6.410258","0.356454","0.063013","0.007295"
"Soldanella villosa Darracq","2","7.47841","0.171815","0.121492","0.116714"
"Seseli farrenyi Molero & J.Pujadas","1","6.55108",NA,NA,"0.233428"
"Festuca glauca Vill.","10","6.610107","0.325451","0.102917","0.023343"
"Coincya longirostra (Boiss.) Greuter & Burdet","7","6.294563","0.188116","0.071101","0.033347"
"Ramonda myconi (L.) Rchb.","7","6.939062","0.385275","0.14562","0.033347"
"Antirrhinum australe Rothm.","15","6.466217","0.249254","0.064357","0.015562"
"Festuca clementei Boiss.","2","6.859894","0.590227","0.417354","0.116714"
"Vella spinosa Boiss.","10","6.394585","0.258452","0.08173","0.023343"
"Chaenorhinum crassifolium (Cav.) Kostel.","13","6.26667","0.438569","0.121637","0.017956"
"Urelytrum digitatum K.Schum.","21","7.142018","0.323629","0.070622","0.011116"
"Croton boiteaui Leandri","5","6.503412","0.176238","0.078816","0.046686"
"Oldenlandia duemmeri S.Moore","3","7.19235","0.199954","0.115443","0.077809"
"Stipa aristiglumis F.Muell.","35","6.30424","0.279597","0.047261","0.006669"
"Solanum lamprocarpum Bitter","7","6.985334","0.150422","0.056854","0.033347"
"Anthochloa lepidula Nees & Meyen","12","6.114541","0.771582","0.222737","0.019452"
"Perrierbambus madagascariensis A.Camus","2","7.274181","0.24629","0.174153","0.116714"
"Schizachyrium gaumeri Nash","5","6.957343","0.11109","0.049681","0.046686"
"Jaborosa squarrosa (Miers) Hunz. & Barboza","6","5.990111","0.535996","0.218819","0.038905"
"Heracleum kingdonii H.Wolff","5","7.08645","0.337496","0.150933","0.046686"
"Cobaea minor Mart. & Galeotti","2","7.769924","0.627144","0.443458","0.116714"
"Paspalum mandiocanum Trin.","49","7.33518","0.249494","0.035642","0.004764"
"Solanum fusiforme L.B.Sm. & Downs","9","7.458259","0.1956","0.0652","0.025936"
"Cestrum pacayense Francey","7","7.704735","0.257219","0.09722","0.033347"
"Hydrocera triflora (L.) Wight & Arn.","22","7.676382","0.333146","0.071027","0.01061"
"Oldenlandia goreensis (DC.) Summerh.","121","7.280282","0.357044","0.032459","0.001929"
"Decaryochloa diadelpha A.Camus","3","7.523784","0.15066","0.086984","0.077809"
"Acritochaete volkensii Pilg.","12","7.331123","0.37705","0.108845","0.019452"
"Greslania rivularis Balansa","1","7.057898",NA,NA,"0.233428"
"Carphalea madagascariensis Lam.","6","6.725469","0.428602","0.174976","0.038905"
"Setaria orthosticha K.Schum. ex R.A.W.Herrm.","25","7.001568","0.374902","0.07498","0.009337"
