"species","temp","lon","lat"
"Linaria supina (L.) Chaz.",90,-6.87,42.48
"Linaria supina (L.) Chaz.",66,-4.81,43.200001
"Linaria supina (L.) Chaz.",90,-6.5339,42.4238
"Linaria supina (L.) Chaz.",80,-1.827048,42.930839
"Linaria supina (L.) Chaz.",59,2.46,41.69
"Linaria supina (L.) Chaz.",90,-0.63,42.540001
"Linaria supina (L.) Chaz.",94,-1.07,39.96
"Linaria supina (L.) Chaz.",67,0.23,40.48
"Linaria supina (L.) Chaz.",61,-4.6522,43.258
"Linaria supina (L.) Chaz.",93,-2.4,41.91
"Linaria supina (L.) Chaz.",71,2.57,42.860001
"Linaria supina (L.) Chaz.",73,2.5,48.68333
"Linaria supina (L.) Chaz.",78,6.42531,46.6992
"Linaria supina (L.) Chaz.",73,-8.49366,40.09905
"Linaria supina (L.) Chaz.",41,-9.37899,38.78165
"Linaria supina (L.) Chaz.",77,-8.6248,39.61296
"Linaria supina (L.) Chaz.",84,11.4,47.27
"Linaria supina (L.) Chaz.",79,13.89,48.1
"Linaria supina (L.) Chaz.",80,13.26,47.97
"Linaria supina (L.) Chaz.",83,-6.4378,42.989
"Linaria supina (L.) Chaz.",87,-0.787,42.949001
"Linaria supina (L.) Chaz.",21,-8.9,43.29
"Linaria supina (L.) Chaz.",78,7.40581,46.92859
"Linaria supina (L.) Chaz.",67,15.04979,58.5351
"Linaria supina (L.) Chaz.",71,5.625,49.837982
"Linaria supina (L.) Chaz.",56,6.89513,43.50413
"Linaria supina (L.) Chaz.",47,5.92556,43.14694
"Linaria supina (L.) Chaz.",63,7.41946,44.02816
"Linaria supina (L.) Chaz.",77,5.18229,44.00222
"Linaria supina (L.) Chaz.",81,6.84843,44.34079
"Linaria supina (L.) Chaz.",39,-8.82,41.87
"Linaria supina (L.) Chaz.",93,-2.61,37.27
"Linaria supina (L.) Chaz.",48,4.473875,52.156123
"Linaria supina (L.) Chaz.",71,6.25803,49.6061
"Linaria supina (L.) Chaz.",29,-4.143138,50.375283
"Linaria supina (L.) Chaz.",58,15.099722,37.738056
"Linaria supina (L.) Chaz.",97,-2.189,40.3308
"Linaria supina (L.) Chaz.",68,-8.0348,42.8336
"Linaria supina (L.) Chaz.",88,-3.299,42.771999
"Linaria supina (L.) Chaz.",103,-3.0811,38.144
"Linaria supina (L.) Chaz.",89,-5.5,42.56
"Linaria supina (L.) Chaz.",95,-2.04,40.91
"Linaria supina (L.) Chaz.",95,-3.6412,40.7733
"Linaria supina (L.) Chaz.",95,-3.7948,40.7363
"Linaria supina (L.) Chaz.",59,-8.7772,38.3069
"Linaria supina (L.) Chaz.",54,-4.2218,55.8685
"Linaria supina (L.) Chaz.",94,-4.9171,40.4331
"Linaria supina (L.) Chaz.",37,-0.07,38.68
"Linaria supina (L.) Chaz.",56,-0.78,37.88
"Linaria supina (L.) Chaz.",96,-3.592,40.0333
"Linaria supina (L.) Chaz.",95,-4.12,40.6
"Linaria supina (L.) Chaz.",72,4.367,48.9523
"Linaria supina (L.) Chaz.",88,-1.584721,42.689057
"Linaria supina (L.) Chaz.",64,-1.3333,46.6667
"Linaria supina (L.) Chaz.",49,23.276756,65.800821
"Linaria supina (L.) Chaz.",45,11.965181,57.704499
"Linaria supina (L.) Chaz.",63,13.315705,56.514528
"Linaria supina (L.) Chaz.",58,17.137797,60.672789
"Linaria supina (L.) Chaz.",55,17.299531,62.391274
"Linaria supina (L.) Chaz.",66,10.4399,59.8174
"Linaria supina (L.) Chaz.",56,11.3796,59.1246
"Linaria supina (L.) Chaz.",67,0.34,40.58
"Linaria supina (L.) Chaz.",70,-0.52,38.78
"Linaria supina (L.) Chaz.",95,-1.08,39.6
"Linaria supina (L.) Chaz.",75,2.555919,45.919597
"Linaria supina (L.) Chaz.",73,2.061388,47.071944
"Linaria supina (L.) Chaz.",91,-5.45,41.279999
"Linaria supina (L.) Chaz.",62,16.81467,59.1666
"Linaria supina (L.) Chaz.",62,12.35439,58.71024
"Linaria supina (L.) Chaz.",44,11.93079,57.69181
"Linaria supina (L.) Chaz.",57,17.63068,59.85271
"Linaria supina (L.) Chaz.",50,21.483684,65.318342
"Linaria supina (L.) Chaz.",48,13.193147,55.704215
"Linaria supina (L.) Chaz.",90,-4.99745,36.69887
"Linaria supina (L.) Chaz.",97,-2.24,39.52
"Linaria supina (L.) Chaz.",73,3.40973,48.3537
"Misopates orontium (L.) Raf.",8,-25.07,17.11
"Misopates orontium (L.) Raf.",94,-1.811,37.946
"Misopates orontium (L.) Raf.",107,-4.19,37.63
"Misopates orontium (L.) Raf.",55,-1.89,37.06
"Misopates orontium (L.) Raf.",82,-2.87,36.82
"Misopates orontium (L.) Raf.",66,-2.47,36.86
"Misopates orontium (L.) Raf.",60,-5.02,35.4
"Misopates orontium (L.) Raf.",13,2.6,39.71
"Misopates orontium (L.) Raf.",59,18.433694,42.454487
"Misopates orontium (L.) Raf.",68,5.905113,50.810177
"Misopates orontium (L.) Raf.",50,14.54778,45.04861
"Misopates orontium (L.) Raf.",98,-6.71,38.47
"Misopates orontium (L.) Raf.",86,11.719567,43.790837
"Misopates orontium (L.) Raf.",18,12.65,38.1
"Misopates orontium (L.) Raf.",30,13.350166,38.166701
"Misopates orontium (L.) Raf.",69,14.021829,37.485763
"Misopates orontium (L.) Raf.",31,14.931337,38.487665
"Misopates orontium (L.) Raf.",66,10.39389,43.72389
"Misopates orontium (L.) Raf.",76,-8.15251,42.27613
"Misopates orontium (L.) Raf.",97,-5.71,38.81
"Misopates orontium (L.) Raf.",96,-7,39.21
"Misopates orontium (L.) Raf.",74,-7.9781,37.4163
"Misopates orontium (L.) Raf.",99,-6.22,38
"Misopates orontium (L.) Raf.",74,-6.37,34.21
"Misopates orontium (L.) Raf.",104,-5.51,34.02
"Misopates orontium (L.) Raf.",96,-7.67847,38.97848
"Misopates orontium (L.) Raf.",77,-7.6,33.26667
"Misopates orontium (L.) Raf.",72,20.73056,39.17944
"Misopates orontium (L.) Raf.",30,20.5637,38.09873
"Misopates orontium (L.) Raf.",12,24.166667,35.216667
"Misopates orontium (L.) Raf.",87,24.088329,41.383888
"Misopates orontium (L.) Raf.",91,21.9275,40.8825
"Misopates orontium (L.) Raf.",93,37.8572,0.2692
"Misopates orontium (L.) Raf.",74,13.86667,45.98333
"Misopates orontium (L.) Raf.",95,-4.69,40.11
"Misopates orontium (L.) Raf.",55,2.71,41.7
"Misopates orontium (L.) Raf.",82,1.08,41.36
"Misopates orontium (L.) Raf.",89,-3.44,42.71
"Misopates orontium (L.) Raf.",44,-0.16,38.91
"Misopates orontium (L.) Raf.",52,3.15,42.3
"Misopates orontium (L.) Raf.",64,1.63,41.26
"Misopates orontium (L.) Raf.",52,3.129,42.48
"Misopates orontium (L.) Raf.",59,0.23,40.3
"Misopates orontium (L.) Raf.",87,1.11,42.57
"Misopates orontium (L.) Raf.",13,4.26,39.9
"Misopates orontium (L.) Raf.",71,-2.93,43.28
"Misopates orontium (L.) Raf.",92,-6.70254,41.52738
"Misopates orontium (L.) Raf.",106,-3.58,37.18
"Misopates orontium (L.) Raf.",38,9.11667,42.36667
"Misopates orontium (L.) Raf.",90,-8.285556,38.996389
"Misopates orontium (L.) Raf.",69,-8.39097,41.39328
"Misopates orontium (L.) Raf.",55,-7.78726,37.08514
"Misopates orontium (L.) Raf.",55,-8.95311,38.50359
"Misopates orontium (L.) Raf.",92,-7.66095,41.18189
"Misopates orontium (L.) Raf.",78,-8.63565,39.52884
"Misopates orontium (L.) Raf.",57,-9.14435,39.25481
"Misopates orontium (L.) Raf.",97,-7.44968,40.11397
"Misopates orontium (L.) Raf.",51,-7.81506,37.03688
"Misopates orontium (L.) Raf.",63,-8.53,40.56
"Misopates orontium (L.) Raf.",80,16.61,47.91
"Misopates orontium (L.) Raf.",78,15.36,48.19
"Misopates orontium (L.) Raf.",13,1.56,38.68
"Misopates orontium (L.) Raf.",67,5.49506,51.431549
"Misopates orontium (L.) Raf.",86,8.220003,45.098696
"Misopates orontium (L.) Raf.",80,7.541389,46.28
"Misopates orontium (L.) Raf.",78,8.06389,47.06182
"Misopates orontium (L.) Raf.",77,8.20127,47.46577
"Misopates orontium (L.) Raf.",78,8.25927,46.92566
"Misopates orontium (L.) Raf.",78,9.20176,47.63476
"Misopates orontium (L.) Raf.",99,-4.4375,38.6399
"Misopates orontium (L.) Raf.",96,-3.43,39.29
"Misopates orontium (L.) Raf.",101,-1.91,38.26
"Misopates orontium (L.) Raf.",42,9.6656,40.0347
"Misopates orontium (L.) Raf.",97,-3.54,38.86
"Misopates orontium (L.) Raf.",97,-4.5,39.08
"Misopates orontium (L.) Raf.",81,7.004722,46.217222
"Misopates orontium (L.) Raf.",39,23.814171,40.120831
"Misopates orontium (L.) Raf.",28,23.683333,39.133333
"Misopates orontium (L.) Raf.",57,8.928434,44.416667
"Misopates orontium (L.) Raf.",61,13.539199,43.474448
"Misopates orontium (L.) Raf.",95,-3.925,36.822
"Misopates orontium (L.) Raf.",96,-3.21,40.36
"Misopates orontium (L.) Raf.",90,-5.61,42.38
"Misopates orontium (L.) Raf.",73,5.0544,43.91467
"Misopates orontium (L.) Raf.",51,5.15,52.25
"Misopates orontium (L.) Raf.",66,6.368448,51.921886
"Misopates orontium (L.) Raf.",55,14.192222,45.302222
"Misopates orontium (L.) Raf.",74,-0.5,39.81
"Misopates orontium (L.) Raf.",13,3.99,39.93
"Misopates orontium (L.) Raf.",91,-4.965,36.71
"Misopates orontium (L.) Raf.",119,-6.5172,32.1762
"Misopates orontium (L.) Raf.",33,-2.978611,35.381667
"Misopates orontium (L.) Raf.",9,-16.8,28.316667
"Misopates orontium (L.) Raf.",100,41.783333,9.233333
"Misopates orontium (L.) Raf.",9,-15.6,28.133333
"Misopates orontium (L.) Raf.",94,38.783333,8.866667
"Misopates orontium (L.) Raf.",65,6.22899,52.237554
"Misopates orontium (L.) Raf.",63,4.774236,51.564829
"Misopates orontium (L.) Raf.",43,5.798584,53.183483
"Misopates orontium (L.) Raf.",45,3.652372,51.481682
"Misopates orontium (L.) Raf.",48,4.47369,52.16511
"Misopates orontium (L.) Raf.",117,24.2,12.916667
"Misopates orontium (L.) Raf.",10,-13.684444,28.921667
"Misopates orontium (L.) Raf.",84,0.666667,43.316667
"Misopates orontium (L.) Raf.",81,37.566667,6.05
"Misopates orontium (L.) Raf.",70,-0.09867,48.46922
"Misopates orontium (L.) Raf.",73,5.9013,49.0565
"Misopates orontium (L.) Raf.",12,23.80944,35.29
"Misopates orontium (L.) Raf.",65,23.081671,37.513889
"Misopates orontium (L.) Raf.",50,23.385559,37.567219
"Misopates orontium (L.) Raf.",35,23,36.65
"Misopates orontium (L.) Raf.",71,23.06389,38.504169
"Misopates orontium (L.) Raf.",74,-4.622222,34.906944
"Misopates orontium (L.) Raf.",83,-5.406944,35.028056
"Misopates orontium (L.) Raf.",66,-6.17675,36.4865
"Misopates orontium (L.) Raf.",10,-16.78861,32.73889
"Misopates orontium (L.) Raf.",11,-16.3108,33.0969
"Misopates orontium (L.) Raf.",85,1.85,42.13
"Misopates orontium (L.) Raf.",124,-7.6575,31.2344
"Misopates orontium (L.) Raf.",64,32.5,41.5167
"Misopates orontium (L.) Raf.",65,-4.6004,43.1597
"Misopates orontium (L.) Raf.",64,-6.51,43.540001
"Misopates orontium (L.) Raf.",93,-5.93,40.060001
"Misopates orontium (L.) Raf.",90,-6.97176,42.42877
"Misopates orontium (L.) Raf.",43,10.574,36.835
"Misopates orontium (L.) Raf.",117,-8.3667,31.8
"Misopates orontium (L.) Raf.",97,-2.607992,39.552194
"Misopates orontium (L.) Raf.",49,16.0836,39.0958
"Misopates orontium (L.) Raf.",9,-17.2553,28.1858
"Misopates orontium (L.) Raf.",48,15.83547,38.01742
"Misopates orontium (L.) Raf.",90,-6.46973,42.45982
"Misopates orontium (L.) Raf.",59,-3.9367,35.2167
"Misopates orontium (L.) Raf.",87,-10.03,29.13
"Misopates orontium (L.) Raf.",34,23.76222,38.569439
"Misopates orontium (L.) Raf.",82,21.334721,38.716671
"Misopates orontium (L.) Raf.",87,22.365,39.833328
"Misopates orontium (L.) Raf.",59,24.242781,40.793331
"Misopates orontium (L.) Raf.",73,6.69111,49.17278
"Misopates orontium (L.) Raf.",29,9.35,42.71667
"Misopates orontium (L.) Raf.",63,14.45306,40.7575
"Misopates orontium (L.) Raf.",30,15.21667,38.79361
"Misopates orontium (L.) Raf.",133,47.15,32.983333
"Misopates orontium (L.) Raf.",27,10.291765,42.333893
"Misopates orontium (L.) Raf.",78,14.27556,48.24861
"Misopates orontium (L.) Raf.",18,27.73861,35.95972
"Misopates orontium (L.) Raf.",110,34.43139,28.43861
"Misopates orontium (L.) Raf.",51,11.145667,42.411119
"Misopates orontium (L.) Raf.",44,9.694443,40.373868
"Misopates orontium (L.) Raf.",24,8.153657,40.74788
"Misopates orontium (L.) Raf.",32,8.468491,39.599614
"Misopates orontium (L.) Raf.",28,32.422222,35.041667
"Misopates orontium (L.) Raf.",21,34.025,34.980556
"Misopates orontium (L.) Raf.",62,9.736989,44.11368
"Misopates orontium (L.) Raf.",78,4.809444,45.488889
"Misopates orontium (L.) Raf.",12,25.7,35.166667
"Misopates orontium (L.) Raf.",70,4.768009,50.189552
"Misopates orontium (L.) Raf.",71,3.323611,49.381666
"Misopates orontium (L.) Raf.",75,3.161666,46.99277
"Misopates orontium (L.) Raf.",57,7.243333,43.783889
"Misopates orontium (L.) Raf.",10,-16.94694,32.7675
"Misopates orontium (L.) Raf.",14,25.633333,36.883333
"Misopates orontium (L.) Raf.",22,24.194719,38.195278
"Misopates orontium (L.) Raf.",15,24.95,37.716667
"Misopates orontium (L.) Raf.",37,9.21667,41.38333
"Misopates orontium (L.) Raf.",43,8.98333,41.78333
"Misopates orontium (L.) Raf.",80,16.4024,48.1485
"Misopates orontium (L.) Raf.",29,32.48,35.05
"Misopates orontium (L.) Raf.",74,2.7486,47.0011
"Misopates orontium (L.) Raf.",93,-1.68,41.67
"Misopates orontium (L.) Raf.",90,-2.5,42.49
"Misopates orontium (L.) Raf.",108,-4.87,37.44
"Misopates orontium (L.) Raf.",94,-5.55,39.880001
"Misopates orontium (L.) Raf.",95,-6.48,39.33
"Misopates orontium (L.) Raf.",59,-0.003,40.09
"Misopates orontium (L.) Raf.",14,25.483333,37.15
"Misopates orontium (L.) Raf.",NA,27.033333,37.75
"Misopates orontium (L.) Raf.",15,26.416667,36.583333
"Misopates orontium (L.) Raf.",13,24.616667,36.783333
"Misopates orontium (L.) Raf.",25,27.92,36.17778
"Misopates orontium (L.) Raf.",12,24.083333,34.833333
"Misopates orontium (L.) Raf.",92,21.283333,39.783333
"Misopates orontium (L.) Raf.",76,-1.774591,43.087975
"Misopates orontium (L.) Raf.",84,59.133333,22.816667
"Misopates orontium (L.) Raf.",91,-1.374,38.148
"Misopates orontium (L.) Raf.",49,-7.71,43.57
"Misopates orontium (L.) Raf.",12,-25.4,37.8
"Misopates orontium (L.) Raf.",92,0.03,42.189999
"Misopates orontium (L.) Raf.",65,-2.452,43.212002
"Misopates orontium (L.) Raf.",94,-1.08,39.69
"Misopates orontium (L.) Raf.",73,3.99407,47.3659
"Linaria salzmannii Boiss.",95,-3.71,36.81
"Linaria salzmannii Boiss.",103,-2.8414,38.1619
"Linaria salzmannii Boiss.",84,-2.3472,37.2499
"Linaria salzmannii Boiss.",100,-4.78976,36.9223
"Linaria nigricans Lange",74,-2.4617,37.0071
"Linaria nigricans Lange",64,-1.68,37.35
"Linaria intricata Coincy",100,-4.2751,38.5516
"Linaria intricata Coincy",92,-6.52,40.68
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",107,-4.19,37.36
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",81,-4.856,36.5522
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",98,-6.61,38.37
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",59,-8.14,37.22
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",97,-4.42,39.02
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",98,-2.6784,38.9006
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",101,-2.903,38.367
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",96,-6.36,38.94
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",93,-5.2749,36.7432
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",95,-3.693278,40.795978
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",90,-6.4571,37.4676
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",50,-2.2281,36.7624
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",99,-6.16,38.27
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés",94,-5.69,39.810001
"Chaenorhinum exile (Coss. & Kralik) Lange",73,-1.89,37.37
"Chaenorhinum exile (Coss. & Kralik) Lange",95,-0.71,41.61
"Chaenorhinum exile (Coss. & Kralik) Lange",91,-1.857563,42.362253
"Chaenorhinum exile (Coss. & Kralik) Lange",95,-1.86493,37.92071
"Chaenorhinum exile (Coss. & Kralik) Lange",92,-0.99,38.52
"Chaenorhinum exile (Coss. & Kralik) Lange",83,-1.72,37.71
"Chaenorhinum exile (Coss. & Kralik) Lange",60,14.27,37.21
"Chaenorhinum exile (Coss. & Kralik) Lange",93,-1.61,41.96
"Chaenorhinum exile (Coss. & Kralik) Lange",96,-0.295875,41.385928
"Chaenorhinum exile (Coss. & Kralik) Lange",94,-3.85,34.64
"Chaenorhinum exile (Coss. & Kralik) Lange",97,-1.23,39.47
"Chaenorhinum exile (Coss. & Kralik) Lange",70,-0.57,38.51
"Chaenorhinum exile (Coss. & Kralik) Lange",69,-0.6,38.36
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",104,-2.55,37.96
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",102,-2.38306,38.545
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",94,-4.8312,40.5264
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",97,-4.4004,39.0909
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",95,-3.4307,41.2067
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",96,-2.0538,40.7352
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",93,-3.2431,42.0899
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",94,-5.3502,40.1747
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",13,2.7653,39.7929
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",95,-2.9182,40.9012
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",97,-1.8311,39.9223
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",97,-2.6493,40.1079
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",95,-4.3421,40.2718
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",83,-4.6559,36.6002
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",63,-5.9167,35.7667
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",71,-5.16667,35.25
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",116,-4.16361,33.6475
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo",127,-7.84361,30.51944
"Misopates microcarpum (Pomel) D.A.Sutton",51,-1.91,36.98
"Misopates microcarpum (Pomel) D.A.Sutton",94,-1.799,37.946
"Misopates microcarpum (Pomel) D.A.Sutton",60,-2.24,36.93
"Misopates microcarpum (Pomel) D.A.Sutton",81,-2.86,36.82
"Misopates microcarpum (Pomel) D.A.Sutton",64,-0.37,39.62
"Misopates microcarpum (Pomel) D.A.Sutton",75,-0.941,38.105
"Misopates microcarpum (Pomel) D.A.Sutton",80,-0.73,38.48
"Misopates microcarpum (Pomel) D.A.Sutton",70,-4.3262,34.9668
"Misopates microcarpum (Pomel) D.A.Sutton",78,-3.82,34.92
"Misopates microcarpum (Pomel) D.A.Sutton",98,-1.25,39.33
"Misopates microcarpum (Pomel) D.A.Sutton",122,-6.8333,30.95
"Misopates microcarpum (Pomel) D.A.Sutton",102,-1.9716,38.3288
"Misopates microcarpum (Pomel) D.A.Sutton",93,10.1628,33.4453
"Misopates microcarpum (Pomel) D.A.Sutton",91,-2.8867,37.0053
"Linaria triphylla (L.) Mill.",68,-2.56943,36.80929
"Linaria triphylla (L.) Mill.",45,14.244098,40.549368
"Linaria triphylla (L.) Mill.",17,12.540453,38.015397
"Linaria triphylla (L.) Mill.",18,12.473826,37.805736
"Linaria triphylla (L.) Mill.",72,-2.4055,34.8087
"Linaria triphylla (L.) Mill.",13,2.69,39.58
"Linaria triphylla (L.) Mill.",13,3.9492,39.9746
"Linaria triphylla (L.) Mill.",13,4.24,39.88
"Linaria triphylla (L.) Mill.",54,2.24,41.49
"Linaria triphylla (L.) Mill.",72,-3.98,35
"Linaria triphylla (L.) Mill.",84,12.39,47.45
"Linaria triphylla (L.) Mill.",13,1.54,38.98
"Linaria triphylla (L.) Mill.",13,1.33,38.89
"Linaria triphylla (L.) Mill.",29,20.77472,37.74722
"Linaria triphylla (L.) Mill.",43,5.88436,43.08564
"Linaria triphylla (L.) Mill.",14,25.15,37.083333
"Linaria triphylla (L.) Mill.",65,5.713008,51.745755
"Linaria triphylla (L.) Mill.",111,9,34
"Linaria triphylla (L.) Mill.",67,9.3225,37.012778
"Linaria triphylla (L.) Mill.",105,9.18056,35.93583
"Linaria triphylla (L.) Mill.",55,0.4185,40.395
"Linaria triphylla (L.) Mill.",48,-0.9833,37.6
"Linaria triphylla (L.) Mill.",75,0.7263,41.038
"Linaria triphylla (L.) Mill.",33,-2.9867,35.3688
"Linaria triphylla (L.) Mill.",112,-4.0067,34.1083
"Linaria triphylla (L.) Mill.",29,9.33333,42.68333
"Linaria triphylla (L.) Mill.",51,8.972237,39.823741
"Linaria triphylla (L.) Mill.",36,8.559397,40.723631
"Linaria triphylla (L.) Mill.",39,23.716667,38
"Linaria triphylla (L.) Mill.",96,22.381109,38.371109
"Linaria triphylla (L.) Mill.",37,9.16667,41.38333
"Linaria triphylla (L.) Mill.",71,35.3,32.92
"Linaria triphylla (L.) Mill.",13,1.26,38.9
"Linaria triphylla (L.) Mill.",75,10.336111,34.734722
"Linaria triphylla (L.) Mill.",38,23.733333,37.916667
"Linaria triphylla (L.) Mill.",15,26.35,36.533333
"Linaria triphylla (L.) Mill.",14,25.433333,37.066667
"Linaria triphylla (L.) Mill.",13,24.616667,36.783333
"Linaria triphylla (L.) Mill.",38,28.15,36.4
"Linaria triphylla (L.) Mill.",13,24.016667,35.516667
"Linaria triphylla (L.) Mill.",53,15.283333,37.85
"Linaria triphylla (L.) Mill.",86,-6.76,42.84
"Linaria hirta (L.) Moench",97,-2.3,40.21
"Linaria hirta (L.) Moench",99,-2.51,37.52
"Linaria hirta (L.) Moench",103,-2.807,38.252
"Linaria hirta (L.) Moench",89,-0.84,39.87
"Linaria hirta (L.) Moench",94,-0.2,41.06
"Linaria hirta (L.) Moench",98,-6.3,38.36
"Linaria hirta (L.) Moench",95,-3.834162,40.563845
"Linaria hirta (L.) Moench",93,-2.0428,41.5008
"Linaria hirta (L.) Moench",94,-0.874,41.834
"Linaria hirta (L.) Moench",43,-0.16,38.72
"Linaria hirta (L.) Moench",94,-7.86,38.01
"Linaria hirta (L.) Moench",90,0.09,41.02
"Linaria hirta (L.) Moench",106,-3.72,37.24
"Linaria hirta (L.) Moench",98,-4.07,38.83
"Linaria hirta (L.) Moench",91,-5.2594,41.6627
"Linaria hirta (L.) Moench",97,-1.65,39.97
"Linaria hirta (L.) Moench",107,-4.41,37.53
"Linaria hirta (L.) Moench",64,5.932913,51.969651
"Linaria hirta (L.) Moench",64,5.859682,51.925026
"Linaria hirta (L.) Moench",94,-6.88,40.4
"Linaria hirta (L.) Moench",106,-3.79,37.759998
"Linaria hirta (L.) Moench",102,-2.045,38.299999
"Linaria hirta (L.) Moench",98,-2.48,39.07
